year,half_year,Publisher,count,alpha,ci_lower,ci_upper
2021,H2,NATL CENTRE MARINE RESEARCH,53,0.0,0.0,0.2381189921466753
2021,H2,NATL MINING UNIV,17,0.07735217828880887,0.010636049652070623,0.39533415589525794
2021,H2,MICROBIOLOGY SOC,150,0.024531992759239077,0.00427242735232998,0.12846640582321056
2021,H2,NATL ATHLETIC TRAINERS ASSOC INC,92,0.1772125115913891,0.09036393484064016,0.3183212824729546
2021,H2,MIT PRESS,219,0.022197185483935154,0.0061553341637982165,0.07681546320153435
2021,H2,NORTH UNIV BAIA MARE,11,0.0,0.0,0.7724877348415069
2021,H2,"ND Zelinsky Inst Organic Chemistry, RAS - ZIOC RAS",13,0.015319501666840483,3.894816795801282e-09,0.9999839090589158
2021,H2,OAE PUBLISHING INC,14,0.0,0.0,0.477084207923146
2021,H2,NEW YORK BUSINESS GLOBAL LLC,68,0.0,0.0,0.2906202421863052
2021,H2,NORTHEAST FORESTRY UNIV,59,0.039136636778561606,0.0014276467504550274,0.5371197730281932
2021,H2,ONLINE LEARNING CONSORTIUM,42,0.14908258122537893,0.046304501374773675,0.3873359992926744
2021,H2,NONFERROUS METALS SOC CHINA,66,0.023602538262179878,0.0007717428892806028,0.4307127142970086
2021,H2,NIHR JOURNALS LIBRARY,34,0.0370851970892474,0.003166871905765141,0.3182870483971458
2021,H2,NATURE PUBL GROUP,111,0.3075508425460478,0.19099337754795495,0.45521523113208
2021,H1,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,19652,0.03691084979979666,0.03274418059839516,0.04158492917795526
2021,H2,PACINI EDITORE,32,0.0,0.0,0.4405855105965367
2021,H2,PAGEPRESS PUBL,19,0.18980672958319522,0.05158209738838657,0.5022718849529281
2021,H2,PALGRAVE MACMILLAN LTD,74,0.01831750156127909,0.0005166838482311204,0.4024518606604309
2021,H2,Optica Publishing Group,155,0.014258836317168323,0.00205346182291465,0.0923007059000905
2021,H2,PEERJ INC,201,0.048580964216423515,0.02144983818481892,0.10630134614841771
2021,H2,MOSBY-ELSEVIER,2542,0.07805226529929299,0.06399370579038224,0.09488621225512983
2021,H2,NATL ACAD SCIENCES,1890,0.027863496264802487,0.017260238254577818,0.04468434085843321
2021,H2,PHARMACEUTICAL SOC KOREA,20,0.06787632700296165,0.0021057494534679156,0.7153312551239058
2021,H2,POLISH CARDIAC SOC,43,0.07140815497848509,0.012081969835400976,0.3259349173103727
2021,H2,PROJECT HOPE,105,0.10457919646700037,0.037495828945759646,0.2593423379351806
2021,H2,PHYSICIANS POSTGRADUATE PRESS,83,0.08708525447311838,0.028700465140656724,0.23545010361296392
2021,H2,PORTLAND PRESS LTD,164,0.2003772429296407,0.12146450026703114,0.3123313980264494
2021,H2,"Princeton Univ, Dept Mathematics",14,0.0,0.0,0.6721980633887408
2021,H2,RAMAZAN YAMAN,10,0.0,0.0,0.736364491737712
2021,H2,ROY COLL PHYS LONDON EDITORIAL OFFICE,87,0.0,0.0,0.19762151502335007
2021,H2,ROYAL COLL GENERAL PRACTITIONERS,115,0.0,0.0,0.12335232066971066
2021,H2,BMC,10845,0.06649338318084691,0.06002387575123398,0.0736055860972472
2021,H2,SCANDINAVIAN UNIV PRESS-UNIVERSITETSFORLAGET AS,18,0.0,0.0,0.23166323658341145
2021,H2,SCUOLA NORMALE SUPERIORE,18,0.0,0.0,0.5900505913959824
2021,H2,SCIENDO,41,0.0,0.0,0.35948790257474483
2021,H2,SOC CULTURAL ANTHROPOLOGY,15,0.0,0.0,0.6806462134650033
2021,H2,SHENYANG PHARMACEUTICAL UNIV,23,0.0,0.0,0.538649347657442
2021,H2,SCANDINAVIAN JOURNAL WORK ENVIRONMENT & HEALTH,31,0.13645132328758916,0.03280751250334904,0.42398768234034145
2021,H2,SHANGHAI UNIV SPORT,32,0.0,0.0,0.4149522425676854
2021,H2,SOC BRASIL PEDIATRIA,49,0.0,0.0,0.3392605796472074
2021,H2,SOC INFORM MANAGE-MIS RES CENT,10,0.0,0.0,0.727140761649641
2021,H2,SCIPOST FOUNDATION,111,0.0,0.0,0.15044029336287926
2021,H2,SOC LEARNING ANALYTICS RESEARCH-SOLAR,18,0.0,0.0,0.2853828769440809
2021,H2,SHANGHAI UNIV,51,0.006966968950826991,2.367507289492434e-10,0.9999951901794324
2021,H2,SOC BIOLGIA CHILE,26,0.09385567212885988,0.015429680617090888,0.40637572142206896
2021,H2,ROCKEFELLER UNIV PRESS,348,0.07787516543992265,0.039638476019540354,0.1473375571120262
2021,H2,SPIE-SOC PHOTO-OPTICAL INSTRUMENTATION ENGINEERS,14,0.0,0.0,0.6494708759603123
2021,H2,SEPM-SOC SEDIMENTARY GEOLOGY,31,0.06339843611535152,0.009252979255562734,0.32912970568055083
2021,H2,RADIOLOGICAL SOC NORTH AMERICA (RSNA),302,0.030751142894229228,0.011682816462317062,0.07847108985417355
2021,H2,SOC PETROLEUM ENG,93,0.004516817367413228,8.348353013178479e-09,0.9995946524740479
2021,H2,"SOC ECONOMIC GEOLOGISTS, INC",44,0.02605264455127264,0.0036501978912602,0.16339807998670683
2021,H2,SPANDIDOS PUBL LTD,149,0.1141836641364581,0.057259233860153524,0.21480518417584166
2021,H2,SHANGHAI JIAO TONG UNIV PRESS,107,0.024721906281307035,0.004079779714145071,0.13558647280738104
2021,H2,SOC NUCLEAR MEDICINE INC,183,0.04838802180208188,0.015997915194188465,0.13721215405780576
2021,H1,LIPPINCOTT WILLIAMS & WILKINS,21263,0.05685548728310765,0.05249562997715634,0.061553915477110865
2021,H2,SPRINGER FRANCE,105,0.031575896207651874,0.002534950414913761,0.2949403879630136
2021,H2,SOC NEUROSCIENCE,356,0.08729859037543476,0.05530204658020902,0.13515902447264924
2021,H2,SPRINGER VIEWEG-SPRINGER FACHMEDIEN WIESBADEN GMBH,18,0.0,0.0,0.5729188588260441
2021,H2,SPRINGER SINGAPORE PTE LTD,208,0.03280532822600737,0.0110267034159145,0.093530460110877
2021,H2,STAATLICHES MUSEUM TIERKUNDE DRESDEN,25,0.0,0.0,0.4986956456242936
2021,H2,TARU PUBLICATIONS,77,0.0,0.0,0.32056929827857933
2021,H2,TAYLOR & FRANCIS AUSTRALIA,16,0.0,0.0,0.34536613195752347
2021,H2,TAYLOR & FRANCIS AS,63,0.10430423202890839,0.03196395042075778,0.291126927462558
2021,H1,OXFORD UNIV PRESS,18722,0.04814915687944962,0.04400557944711044,0.05266140253092396
2021,H2,SPRINGER JAPAN KK,254,0.03835506722880438,0.015874544551910303,0.08976719909712444
2021,H2,SPRINGER LONDON LTD,377,0.09417611368511591,0.059899116020916875,0.14504172604589488
2021,H2,Tubitak Scientific & Technological Research Council Turkey,10,0.0,0.0,0.7196824211992399
2021,H2,"UNIV ALICANTE, GRUPO INVESTIGACION EDUTIC-ADEI",10,0.0,0.0,0.9579480979228927
2021,H2,UBIQUITY PRESS LTD,24,0.0,0.0,0.1783288870964381
2021,H2,"UNIV AGRICULTURE, FAC VETERINARY SCIENCE",15,0.0768426675930327,0.0007126069692110097,0.906682816368667
2021,H2,"UNIV CATOLICA NORTE, Inst Invest Arqueologicas y Museo RP Gustavo Le Paige",15,0.0,0.0,0.7247002530785729
2021,H2,SPRINGER BASEL AG,701,0.025778370466456996,0.012499652969308302,0.052414688344186285
2021,H2,UNIV MURCIA,10,0.0,0.0,0.7183132017860101
2021,H2,UNIV ILLINOIS PRESS,11,0.0,0.0,1.0
2021,H2,"UNIV KRAGUJEVAC, FAC SCIENCE",22,0.0,0.0,0.6012260079410936
2021,H2,UNIV NEWCASTLE,13,0.0,0.0,0.2393203907527253
2021,H2,UNIV PENNSYLVANIA PRESS,42,0.0,0.0,0.8776389519951241
2021,H2,UNIV NIS,37,0.0,0.0,0.29509535938714226
2021,H2,UNIV PRESOV,11,0.0,0.0,0.6688025073086209
2021,H2,"UNIV PITTSBURGH, UNIV LIBRARY SYSTEM",12,0.19204355045023,0.02442860803979391,0.6928966383789729
2021,H2,SPRINGER-VERLAG ITALIA SRL,430,0.013919256334005618,0.004555060270007557,0.04172721316437035
2021,H2,UNIV WISCONSIN PRESS,32,0.0,0.0,1.0
2021,H2,UNIV ZAGREB FAC MECHANICAL ENGINEERING & NAVAL ARCHITECTURE,14,0.0,0.0,0.47241630576534666
2021,H2,"UNIV TOMASE BATI & ZLINE, FAK MANAGEMENTU EKONOMIKY",17,0.1649896944346139,0.019342804888140035,0.6643589574143972
2021,H2,UNIV SISTAN & BALUCHESTAN,45,0.014373694082151934,2.940209346973826e-08,0.9998617688227397
2021,H2,Uspekhi Fizicheskikh Nauk,35,0.0,0.0,0.39618076266794633
2021,H2,VASYL STEFANYK PRECARPATHIAN NATL UNIV,45,0.0,0.0,0.4251682947669777
2021,H2,THIEME MEDICAL PUBL INC,66,0.036356353002183116,0.005337066071964343,0.20965978407199737
2021,H2,VIETNAM NATL UNIV,40,0.0,0.0,0.2677116372783157
2021,H2,"VILNIUS UNIV, INST MATHEMATICS & INFORMATICS",67,0.0,0.0,0.30232248566881886
2021,H2,US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE,64,0.05738054517000487,0.00917242961275939,0.2858600973092352
2021,H2,WAGENINGEN ACADEMIC PUBLISHERS,82,0.0,0.0,0.09680965875535819
2021,H2,TERMEDIA PUBLISHING HOUSE LTD,168,0.0469791641164445,0.01638980390335702,0.12727227738788488
2021,H2,SPRINGER WIEN,532,0.03939549240092517,0.0198786867734252,0.07657672441537837
2021,H2,VILNIUS GEDIMINAS TECH UNIV,91,0.03604678333209291,0.004553404455658632,0.2341303504641154
2021,H2,VEREIN FORDERUNG OPEN ACCESS PUBLIZIERENS QUANTENWISSENSCHAF,125,0.022054460705183715,0.004476193845630285,0.1016173079265204
2021,H2,SCIENCE PRESS,1278,0.0401606901707643,0.026983143779717,0.05938091345421259
2021,H2,UNIV CHICAGO PRESS,227,0.015139039197039444,0.0028627038771260145,0.07604588523642364
2021,H2,IOP Publishing Ltd,4940,0.009922440799524137,0.00647407928278806,0.015179479389297021
2021,H2,ROYAL SOC CHEMISTRY,2357,0.034458450221113934,0.020734501579208836,0.05673981360743985
2021,H2,ROYAL SOC,1333,0.02343268288912454,0.013858029366333513,0.03935853751024671
2021,H2,W B SAUNDERS CO LTD,595,0.06589298593003162,0.0421544899819238,0.101581668723568
2021,H1,NATURE PORTFOLIO,24082,0.04990979433668369,0.04564106025870993,0.05455495357526069
2021,H2,SPRINGER/PLENUM PUBLISHERS,1041,0.04761030083158422,0.030927667010056014,0.07261736184169341
2021,H2,TSINGHUA UNIV PRESS,696,0.012319432218376695,0.0032356012619776057,0.045735623052627745
2021,H2,WALTER DE GRUYTER GMBH,625,0.03517518884085575,0.017305992175720042,0.07017748679614597
2021,H2,SPRINGER INT PUBL AG,903,0.025328911827623268,0.01334591225510366,0.04755262965278097
2021,H2,W B SAUNDERS CO-ELSEVIER INC,1573,0.09446258462499507,0.07496754397421104,0.11837847060032661
2021,H2,"WILEY PERIODICALS, INC",70,0.04936950127588444,0.006235960690637393,0.3006051087418183
2021,H2,TAYLOR & FRANCIS INC,2329,0.04588113105408406,0.03374652771112998,0.062098681898505356
2021,H2,WORLD HEALTH ORGANIZATION,24,0.0,0.0,0.5613652727583516
2021,H2,Yandy Scientific Press,19,0.0,0.0,0.27439255583095207
2021,H2,"ZAGREB UNIV, FAC FORESTRY",15,0.018090571120948726,4.2933643822164835e-08,0.9998735318560069
2021,H2,YONSEI UNIV COLL MEDICINE,12,0.21369463096119715,0.032383038617723174,0.6881763111086001
2021,H2,WROCLAW MEDICAL UNIV,33,0.0,0.0,0.17793998353375104
2021,H2,ZHEJIANG UNIV PRESS,116,0.0,0.0,0.06976081026696158
2022,H1,ACAD MEDICINE SINGAPORE,81,0.0,0.0,0.11751964894011022
2022,H1,ACAD CONFERENCES & PUBL INT LTD,26,0.06783434056375355,0.008089503489445832,0.3936921889220549
2021,H2,SAGE PUBLICATIONS LTD,3109,0.032091487137403514,0.023585975350111976,0.04352749991418144
2022,H1,ACAD MANAGEMENT,86,0.06408532704739685,0.014737693150166563,0.23864580361292118
2021,H2,SOC EXPLORATION GEOPHYSICISTS - SEG,226,0.012669644297253431,0.001975405987074092,0.07680380701602246
2021,H2,OXFORD UNIV PRESS INC,6014,0.06916174853537302,0.06037132246149149,0.07912433209999054
2022,H1,"ADAM MICKIEWICZ UNIV, KALISZ",13,0.0,0.0,0.5801057422508068
2022,H1,ACTA DERMATO-VENEREOLOGICA,111,0.0,0.0,0.2919156850007339
2022,H1,AGH UNIV SCIENCE & TECHNOLOGY PRESS,39,0.0010290286625007946,1.9577743518263313e-47,1.0
2022,H1,ALEXANDER VON HUMBOLDT INST INTERNET & SOC,30,0.0,0.0,0.47660211910539985
2022,H1,AKADEMIAI KIADO ZRT,42,0.0,0.0,0.16150579276291502
2022,H1,AMER ACCOUNTING ASSOC,55,0.0,0.0,0.2877547727098019
2022,H1,AMER ACAD SLEEP MEDICINE,111,0.0824975737566294,0.03175538297066805,0.19776054978578253
2021,H2,WOLTERS KLUWER MEDKNOW PUBLICATIONS,430,0.07932489733695486,0.05145772135635444,0.12036857473203302
2022,H1,AME PUBLISHING COMPANY,146,0.09313529017324837,0.045728692145984885,0.1803972907794807
2021,H2,WORLD SCIENTIFIC PUBL CO PTE LTD,587,0.010040273720592,0.0032867301058600155,0.030249774299550832
2021,H2,SPRINGERNATURE,5330,0.07419972643472257,0.06381924203273888,0.08611333476241755
2022,H1,AMER ASSOC INTELLECTUAL and DEVELOPMENTAL DISABILITIES-AAIDD,22,0.38316590645627424,0.10381038448925561,0.7691152141166138
2022,H1,AMER ASSOC CRITICAL CARE NURSES,37,0.09573773609600206,0.025666428434501086,0.298501475083473
2022,H1,AMER ACAD PEDIATRICS,303,0.06783565541367649,0.03591356985140638,0.1244686982504677
2022,H1,AMER BOARD FAMILY MEDICINE,82,0.12667083016766825,0.042627927785035,0.320873831235786
2021,H2,eLIFE SCIENCES PUBL LTD,1082,0.06730023390701956,0.04644188755383359,0.0965778330514813
2022,H1,ADIS INT LTD,525,0.052644563546022045,0.030239558931159333,0.0901073701572655
2022,H1,AMER ASSOC NEUROLOGICAL SURGEONS,368,0.09150947780417294,0.055085295822409265,0.14824003148705453
2022,H1,ACOUSTICAL SOC AMER AMER INST PHYSICS,1128,0.04306003756210287,0.02746147609821485,0.06690926210169017
2021,H2,TAYLOR & FRANCIS LTD,3835,0.06146723241828448,0.04988757624092771,0.07552105618773043
2022,H1,AMER INST AERONAUTICS ASTRONAUTICS,64,0.0,0.0,0.21407477820401447
2022,H1,AMER ECONOMIC ASSOC,196,0.045621308563769114,0.016159652197599617,0.12212863689717227
2022,H1,AMER MATHEMATICAL SOC,216,0.14741989790425178,0.09453429998237418,0.22261745064985827
2022,H1,"AMER OCCUPATIONAL THERAPY ASSOC, INC",78,0.12204892612155634,0.03752658276220109,0.3313953518194099
2021,H2,WILEY-HINDAWI,2109,0.04118179456322703,0.029323317221730174,0.05755155885770746
2022,H1,AMER PUBLIC HEALTH ASSOC INC,168,0.0,0.0,0.10334455263697138
2022,H1,AMER SOC ENGINEERING EDUCATION,19,0.0,0.0,0.5601512630551497
2022,H1,AMER SOC CELL BIOLOGY,40,0.08371146600929136,0.0020666985390755998,0.8012019121041142
2022,H1,AMER SPINAL INJURY ASSOC,27,0.12719504952418384,0.02271682707272631,0.4774377746897863
2022,H1,"AMER PSYCHIATRIC PUBLISHING, INC",124,0.06914773171542221,0.02422833646382615,0.18182896279994556
2022,H1,ANNALS FAMILY MEDICINE,52,0.14982785947730165,0.04864239457461942,0.37789110551465127
2022,H1,AMER ROENTGEN RAY SOC,217,0.07637570918656755,0.013685561242444447,0.33011886613785385
2022,H1,AMER COLL PHYSICIANS,292,0.051265620286090136,0.025701207785995623,0.09965740704000568
2022,H1,ASSOC BRASILEIRA PSIQUIATRIA,34,0.0,0.0,0.285365037300722
2022,H1,ASSOC INFORMATION SYSTEMS,19,0.0,0.0,0.5528922971583072
2022,H1,ASSOCIACAO BRASILEIRA PESQUISA POS-GRADUACAO FISIOTERAPIA-ABRAPG-FT,26,0.0,0.0,0.1606667488861147
2022,H1,ATHABASCA UNIV PRESS,19,0.0,0.0,0.4923484063980385
2022,H1,ATOMIC SPECTROSCOPY PRESS LTD,37,0.0,0.0,0.24826507630955058
2022,H1,AUSTRALASIAN SOC COMPUTERS LEARNING TERTIARY EDUCATION-ASCILITE,25,0.0,0.0,0.504611322385677
2022,H1,AMER SOC NEURORADIOLOGY,147,0.09729885061340927,0.042922598851815395,0.20575220535009367
2022,H1,Accscience Publishing,37,0.0,0.0,0.19649327920641146
2022,H1,AUSTRALIAN PHYSIOTHERAPY ASSOC,13,0.0,0.0,0.7989399776219
2022,H1,BERGHAHN JOURNALS,12,0.15969284554026333,0.01675523341173522,0.679422033997436
2022,H1,BIEMDAS ACAD PUBLISHERS INC,52,0.0,0.0,0.09612752402327213
2022,H1,ASIAN-AUSTRALASIAN ASSOC ANIMAL PRODUCTION SOC,130,0.053941077020647876,0.019625819186215556,0.1397056574497057
2022,H1,BENTHAM SCIENCE PUBL LTD,68,0.0,0.0,0.10714785485238833
2022,H1,BASTAS PUBL LTD - UK,38,0.10735969074933105,0.028739266091462705,0.3283478017637542
2022,H1,AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS,98,0.02080392620840526,0.0030873979554585603,0.1272110904159242
2022,H1,BIOSCIENTIFICA LTD,48,0.15950459052020874,0.049151777987725555,0.41062164030316417
2022,H1,AMER THORACIC SOC,254,0.10792345648738125,0.05123887675967669,0.21322390316469975
2022,H1,ASSOC RESEARCH VISION OPHTHALMOLOGY INC,192,0.16937924190583853,0.10466878087304368,0.2623725700385985
2022,H1,AMER SPEECH-LANGUAGE-HEARING ASSOC,269,0.058663557644888294,0.0258113088729842,0.12784244124944574
2022,H1,AMER SOC HEMATOLOGY,330,0.045354916063052475,0.019340369503770886,0.10269694638825472
2022,H1,AMER DIABETES ASSOC,859,0.11758391643614108,0.08814412401060184,0.1551831051389683
2022,H1,AMER SOC CLINICAL INVESTIGATION INC,570,0.1703692320526871,0.12634363584385927,0.2257714764061884
2022,H1,BAISHIDENG PUBLISHING GROUP INC,292,0.08321849304319498,0.04518539836959127,0.1482925659866373
2022,H1,AMER SOC NEPHROLOGY,402,0.05527907752189702,0.031645173921731475,0.09483512757902814
2022,H1,AMER PHYSIOLOGICAL SOC,589,0.12579714599681155,0.08914883131410661,0.17462294017066124
2022,H1,AMER SOC MICROBIOLOGY,980,0.11485071302297815,0.0844306535662663,0.15438289958359125
2022,H1,AMER PHYTOPATHOLOGICAL SOC,507,0.027184076270275876,0.011990052324312049,0.060454139098885876
2022,H1,AMER METEOROLOGICAL SOC,446,0.016918423140426152,0.006504544449968216,0.04327878443989789
2022,H1,ASCE-AMER SOC CIVIL ENGINEERS,420,0.018898361490666545,0.0038580402511976526,0.08742641593918851
2022,H1,AMER PSYCHOLOGICAL ASSOC,526,0.028094716520883155,0.012544074803728631,0.06171827313420951
2022,H1,BRISTOL UNIV PRESS & POLICY PRESS,15,0.0,0.0,0.7420606115266649
2022,H1,BRILL,108,0.0,0.0,0.10804537734518103
2022,H1,BRITISH INST RADIOLOGY,31,0.0,0.0,0.2576063486387939
2022,H1,"CAIRO UNIV, FAC COMPUTERS & INFORMATION",25,0.0004025337665247901,0.0,0.12488884006731858
2022,H1,BRAZILIAN SOC UROL,57,0.10650123608819223,0.03780350464946494,0.26558099712812455
2022,H1,C EJ PUBLISHING GROUP,86,0.06832906546781697,0.024066330167304664,0.17906309225542846
2022,H1,CANADIAN OPHTHAL SOC,32,0.0,0.0,0.41885670880801096
2022,H1,BRITISH EDITORIAL SOC BONE & JOINT SURGERY,176,0.03650505724343063,0.011864137362901225,0.10679234439713163
2022,H1,ANNUAL REVIEWS,624,0.02760313666364397,0.010947925960854537,0.06785772331376863
2022,H1,AMER ASSOC ADVANCEMENT SCIENCE,2415,0.06533724608842043,0.049409126173991735,0.08593594841074227
2022,H1,CANADIAN SCIENCE PUBLISHING,72,0.016388423959041703,2.5461525010758323e-05,0.9159850209354077
2022,H1,"CAS, INST OPTICS & ELECTRONICS, ED OFF OPTO-ELECTRONIC JOURNALS",50,0.054032826790830275,0.010286017771710796,0.2389214590459965
2022,H1,ASSOC COMPUTING MACHINERY,1026,0.03487419977035823,0.022416559505501685,0.05387344658696485
2022,H1,CHINA ANTI-CANCER ASSOC,23,0.3185702426635817,0.07604160637706481,0.7264501584942672
2022,H1,CHIN SOCIETY IMMUNOLOGY,42,0.2294235922435919,0.09748719111851138,0.45074138156534804
2022,H1,CHINA ELECTRIC POWER RESEARCH INST,27,0.12103037714184241,0.025198934535102652,0.42311819382695465
2022,H1,CHINESE JOURNAL CANCER RESEARCH CO,37,0.0,0.0,0.40945742145788666
2022,H1,"CHINA UNIV GEOSCIENCES, BEIJING",45,0.011453775637878335,4.1960717481434573e-05,0.7618597608989415
2022,H1,CHINESE JOURNAL NATURAL MEDICINES,44,0.007574818980021917,2.7831349271813074e-11,0.9999995222671701
2022,H1,CODON PUBLICATIONS,37,0.0,0.0,0.1876411856557178
2022,H1,CLEVELAND CLINIC,33,0.01444308726491075,5.948309994023442e-10,0.9999972302808274
2022,H1,COLEGIO OFICIAL PSICOLOGOS MADRID,10,0.0,0.0,0.6449109986396986
2022,H1,COLEGIO OFICIAL DE PSICOLOGOS DE ASTURIAS,37,0.0,0.0,0.28409288491692797
2022,H1,CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC,10,0.0,0.0,0.7243721089301107
2022,H1,COGITATIO PRESS,132,0.0,0.0,0.1298473659481843
2022,H1,CHINESE CHEMICAL SOC,140,0.0,0.0,0.16604787126506948
2022,H1,"CHINA UNIV GEOSCIENCES, WUHAN",63,0.026400445743222686,0.0036752035921398408,0.1662038911098473
2022,H1,CZECH ACADEMY AGRICULTURAL SCIENCES,25,0.0,0.0,0.7954556677658841
2022,H1,CZECH BOTANICAL SOC,13,0.017820239840507388,4.1949923871510807e-10,0.9999987256594735
2022,H1,COLL FAMILY PHYSICIANS CANADA,75,0.04833627057360735,0.007422366057207806,0.2564977878333086
2022,H1,CRACOW UNIV ECONOMICS,30,0.09966663010749721,0.018266448711192942,0.39708774152189447
2022,H1,DE GRUYTER MOUTON,33,0.0,0.0,0.4086439243188437
2022,H1,CROATIAN SOC MEDICAL BIOCHEMISTRY & LABORATORY MEDICINE,27,0.12271349047647588,0.030884193918618554,0.38040652542480363
2022,H1,Cherkas Global Univ Press,90,0.0,0.0,0.09139458793644566
2022,H1,DEUTSCHER AERZTE-VERLAG GMBH,42,0.0,0.0,0.33101226564361663
2022,H1,CMA-CANADIAN MEDICAL ASSOC,167,0.09476863245898388,0.0435862821172655,0.1938701737419998
2022,H1,CSIRO PUBLISHING,106,0.06347466683501254,0.020835786577591966,0.17754874292532544
2022,H1,CHINESE LASER PRESS,172,0.07731607887289152,0.03692298438612898,0.15479592980014154
2022,H1,ECOLE POLYTECHNIQUE,15,0.0,0.0,0.6967532705274369
2022,H1,CURRENT MEDICINE GROUP,108,0.28153143713796397,0.15466589919801768,0.45628911015415874
2022,H1,EDICIONES DOYMA S A,19,0.0,0.0,0.37011552613958576
2022,H1,EDITURA ASE,34,0.0,0.0,0.14773983300655516
2022,H1,COLL AMER PATHOLOGISTS,113,0.04337646168720773,0.011705688409301225,0.14791098308866601
2022,H1,"E H ANGLE EDUCATION RESEARCH FOUNDATION, INC",27,0.021465312465861475,7.745686083406473e-06,0.9841581401836693
2022,H1,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",171,0.06315296947368293,0.01952637563122894,0.18578253075695678
2022,H1,EDICIONES PROFESIONALES INFORMACION SL-EPI,35,0.05065252135000012,0.007575416229174684,0.2716377737265066
2022,H1,DUKE UNIV PRESS,336,0.0,0.0,0.13252924105490135
2022,H1,COMPANY BIOLOGISTS LTD,316,0.14592655833024012,0.09280294539589853,0.2220177929207079
2022,H1,Chinese Center for Disease Control and Prevention,116,0.04198296418775962,0.010790278919481875,0.14970170478647374
2022,H1,CENTERS DISEASE CONTROL & PREVENTION,295,0.03983684002296336,0.015255896791058605,0.10000162514335784
2022,H1,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,427,0.09749585943555066,0.06491737020780418,0.14390757739841667
2022,H1,CURRENT BIOLOGY LTD,271,0.1017319754597369,0.05023882028889443,0.19515884240618314
2022,H1,EDIZIONI MINERVA MEDICA,232,0.03421820494551641,0.012238339710189656,0.09199694151248142
2022,H1,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,183,0.09903312236591365,0.04370316350237325,0.20909645107698424
2022,H1,CHURCHILL LIVINGSTONE,626,0.08229393574405446,0.0548904315230038,0.12161788896107309
2021,H2,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",7199,0.029522846045712273,0.022615529799601,0.038456811637384944
2022,H1,DE GRUYTER POLAND SP Z O O,456,0.020589151974456796,0.006231524042877319,0.06583567852619336
2022,H1,DOVE MEDICAL PRESS LTD,615,0.08796807605310505,0.059235040877307334,0.12873143028499232
2022,H1,AMER MEDICAL ASSOC,3194,0.04942770633750921,0.03931720710434962,0.06197042775902515
2022,H1,AIP Publishing,2669,0.016444312200153,0.010838039337089845,0.024877647726647304
2021,H2,SAGE PUBLICATIONS INC,4582,0.04247980420434032,0.03391023838174795,0.05309598963416024
2022,H1,AMER GEOPHYSICAL UNION,2759,0.02789490470055039,0.019702572264442622,0.03935685155058724
2022,H1,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,3988,0.05025579895212207,0.0410635523298388,0.061374069304331175
2021,H2,SPRINGER HEIDELBERG,4144,0.02403301140736078,0.01797389294115615,0.03206799891821665
2022,H1,AMER INST MATHEMATICAL SCIENCES-AIMS,1622,0.004590318868394161,0.001245361569742966,0.016768762232342298
2022,H1,COPERNICUS GESELLSCHAFT MBH,1614,0.026221821636294138,0.017666073815340768,0.03875766751352838
2022,H1,ELSEVIER - DIVISION REED ELSEVIER INDIA PVT LTD,46,0.0,0.0,0.19688733048802412
2022,H1,ELSEVIER ESPANA SLU,70,0.038720655669970606,0.008096388687647239,0.16581591334729062
2022,H1,ELSEVIER ESPANA,129,0.06504247098051735,0.022688532143215548,0.17250519169812908
2021,H2,FRONTIERS MEDIA SA,12995,0.07259841165659928,0.06615919635242226,0.07961092121020841
2022,H1,ELSEVIER INC,397,0.14138384395989784,0.09825903445379319,0.19925344713185292
2022,H1,ELSEVIER ADVANCED TECHNOLOGY,613,0.07659235201895367,0.04792896384673612,0.12023279904451882
2022,H1,"ELSEVIER MASSON, CORP OFF",141,0.030413296430399552,0.008077004930049363,0.10780548258813112
2021,H2,ELSEVIER SCIENCE SA,10319,0.033921758753509466,0.02881647626688485,0.039894366355394305
2022,H1,EDP SCIENCES S A,1155,0.00349531588480833,0.0009215278893334202,0.013162875370225438
2022,H1,ELSEVIER GMBH,908,0.09767236712760502,0.0714587981060183,0.1321335975148753
2021,H1,SPRINGER,23558,0.040538581456191186,0.03685872076209343,0.04456882748299422
2022,H1,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,1993,0.07940203532897724,0.06250296008114446,0.10038093137789607
2021,H2,ELSEVIER SCIENCE INC,14484,0.05666612801982485,0.051263614286508406,0.06260042829154881
2022,H1,ACADEMIC PRESS INC ELSEVIER SCIENCE,7212,0.050904998031899705,0.043893146584683775,0.05896789610502995
2022,H1,ELSEVIER SCIENCE LONDON,278,0.08123889230463502,0.04062495886590615,0.15585941549118215
