count,mean,ci_lower,ci_upper,year,half_year,is_oa,country_list
130,0.027802568185318184,0.010380062448891374,0.07233068089190989,2022,H1,False,LK
1110,0.03599595746155173,0.026540174317830845,0.04865229021299554,2022,H1,False,HU
283,0.03959167292069839,0.022364242385793882,0.06915093049658441,2022,H1,False,LU
18,0.06034539184996223,0.011368881183862783,0.26397412482426996,2022,H1,False,PG
77,0.05522898907810108,0.022270069369274316,0.1304575448874977,2022,H1,False,NP
345,0.044340129660821265,0.02718124111670969,0.07153451475438678,2022,H1,False,NG
91,0.030910332525343934,0.010232979648208997,0.08958770487126005,2022,H1,False,OM
44,0.09591793271103084,0.03883298793562298,0.2178949046083243,2022,H1,False,PS
74,0.02447554466791664,0.006361314001295693,0.0895238292709875,2022,H1,False,PA
30,0.04976535690745627,0.011542724963409856,0.1902033129753135,2022,H1,False,PY
23,0.02905840476025063,0.0038264662691336188,0.18908948044809276,2022,H1,False,RE
30,0.20362650178570652,0.09748527179197816,0.3770524546377221,2022,H1,False,RW
220,0.02868850712025886,0.013460916034336471,0.0600929378421997,2022,H1,False,PE
655,0.024923220326115828,0.015471551274731661,0.03991488040675876,2022,H1,False,MO
32,0.08220298334342886,0.026526287611107327,0.22743797763297374,2022,H1,False,SD
292,0.015234715774126205,0.0062182509099170825,0.03684039571643185,2022,H1,False,MA
244,0.06765961213842865,0.04238181854652251,0.1063396654200238,2022,H1,False,PH
9132,0.03644900863469712,0.03279612833339043,0.040491718828006264,2021,H2,True,FR
1640,0.03684636588325521,0.028757861598772763,0.04709953830354524,2022,H1,False,GR
273,0.10392643748570247,0.07305726872321394,0.14578745903531096,2022,H1,False,PR
2866,0.04537627382134279,0.038345892689227314,0.05362373843913867,2022,H1,False,FI
14,0.0,1.3877787807814457e-17,0.2153108027376358,2022,H1,False,SL
26,0.0,0.0,0.1287289218592153,2022,H1,False,SN
11,0.09205382759434266,0.01658444718857474,0.3787030443341275,2022,H1,False,TG
11,0.0,0.0,0.2588329669680317,2022,H1,False,TJ
30,0.06362878694435134,0.017158797885620067,0.2091667301578577,2022,H1,False,SY
36,0.06017028028044815,0.017425985688317325,0.18773013165347202,2022,H1,False,SS
1756,0.04552602152391256,0.03672847368368623,0.0563076606749128,2022,H1,False,IR
31,0.0,0.0,0.11025539546043596,2022,H1,False,TT
108,0.1113299721516995,0.06487680293941947,0.18448271990239934,2022,H1,False,TZ
2166,0.04349743923959037,0.03568525184507463,0.05292599891013002,2022,H1,False,IE
141,0.09831779246952897,0.059325489391869976,0.1586167804121067,2022,H1,False,UG
9604,0.04641959202577231,0.04239011554162309,0.050811774423955326,2021,H2,True,JP
379,0.06279210007216991,0.04248609696442616,0.09187205440676618,2022,H1,False,QA
292,0.0667741891546163,0.043402989871197534,0.10139613820825591,2022,H1,False,SK
938,0.05282789878358014,0.040249985414294226,0.0690535454236801,2022,H1,False,PK
815,0.05008612161370975,0.03710851136846952,0.0672851244571432,2022,H1,False,MY
337,0.04640774919664561,0.028609250771978328,0.07443068427802664,2022,H1,False,RS
526,0.04253123425439017,0.028348091190504854,0.06334786133923896,2022,H1,False,SI
510,0.02707733318483337,0.016140567078011474,0.045085202328427755,2022,H1,False,RO
2492,0.03757815300822078,0.030795135694061875,0.045784637727915606,2022,H1,False,IL
427,0.04335015685963715,0.027766200065468333,0.06707725555431741,2022,H1,False,UA
391,0.02512028200049128,0.013628189364208763,0.045852695483153696,2022,H1,False,TN
819,0.05051732842778082,0.03750512969031231,0.06772637251121658,2022,H1,False,TH
1587,0.03920992314453142,0.030720153444384238,0.04992506369531882,2022,H1,False,NZ
4316,0.0420116053780088,0.03642258058078414,0.04841517097496757,2022,H1,False,DK
1593,0.04097968976282849,0.03229809597604913,0.05186977783674965,2022,H1,False,SA
10517,0.030038075168806664,0.026943519220388228,0.03347582408113381,2021,H2,True,ES
1203,0.03498475569076693,0.025993354035729596,0.04693650793527525,2022,H1,False,MX
21,0.0,0.0,0.154639018924847,2022,H1,False,XK
31,0.0,0.0,0.11025539546043596,2022,H1,False,VE
110,0.0,0.0,0.033743935298164184,2022,H1,False,UY
21,0.11622125028924037,0.036264224459140765,0.31487261479829254,2022,H1,False,YE
68,0.01947387152268594,0.00416560221082958,0.08617088947953652,2022,H1,False,UZ
43,0.022638938422611783,0.0039324807559736955,0.11964196954448267,2022,H1,False,ZW
62,0.057909643828758545,0.021668142254980566,0.14573784863408923,2022,H1,False,ZM
511,0.05661296694001003,0.03968652457525889,0.08015602107892247,2022,H1,False,VN
2715,0.03595600328862458,0.02958274307810694,0.04364056166150752,2022,H1,False,PL
10,0.0,0.0,0.2775327998628892,2022,H1,True,AO
41,0.1608481656493758,0.07851476922023154,0.30129018922334183,2022,H1,True,AF
91,0.0,0.0,0.04050400392888021,2022,H1,True,AM
58,0.019942384210044423,0.0039006185195792145,0.09562444939488748,2022,H1,True,AL
4007,0.03388540152861022,0.028714541233552222,0.0399491218652011,2022,H1,False,HK
6358,0.034122650022087704,0.029934029146208886,0.03887389059448627,2022,H1,False,CH
2808,0.042442136594746,0.03558973469559311,0.050544743895659536,2022,H1,False,TW
13,0.1939889792839851,0.062452231847132805,0.4651251221502529,2022,H1,True,BB
59,0.0,0.0,0.061129370526788386,2022,H1,True,AZ
3116,0.030211030037045093,0.024755443039455212,0.03682351875951375,2022,H1,False,NO
110,0.047291548859208166,0.020690557737045902,0.10444486934982442,2022,H1,True,BA
24,0.0,1.3877787807814457e-17,0.13797620467498017,2022,H1,True,BI
102,0.0,0.0,0.03629446214646319,2022,H1,True,BF
74,0.0,0.0,0.049349779396386066,2022,H1,True,BJ
2615,0.02871047805814465,0.022968837984292834,0.035834744243299535,2022,H1,False,PT
91,0.07699008204318025,0.03780422876262559,0.15044312608149157,2022,H1,True,BH
68,0.01633301490286282,0.0031064193302671114,0.08128425072301246,2022,H1,True,BN
35,0.06831951231371264,0.020913265279048368,0.2011130165468899,2022,H1,True,BO
19,0.0,0.0,0.16817922405261626,2022,H1,True,BT
52,0.0,0.0,0.06879223612386234,2022,H1,True,BW
2314,0.03573422120095739,0.028907643656255762,0.044099694224749665,2022,H1,False,TR
3008,0.03462985838189701,0.028666627409618735,0.04178020378888161,2022,H1,False,SG
103,0.052046684802464147,0.023060226333085222,0.11324524956314072,2022,H1,True,BY
1489,0.043984361109151396,0.034689682475452795,0.05562592700008837,2022,H1,False,ZA
61,0.0,0.0,0.05924386789811283,2022,H1,True,CG
57,0.0,0.0,0.06313883485297894,2022,H1,True,CI
98,0.04075873126177176,0.01595260768013646,0.10021000708395514,2022,H1,True,CD
838,0.028446293534900437,0.01916379163644949,0.042032347191586154,2022,H1,True,AR
388,0.006569165143166092,0.002058898827210425,0.0207542332969264,2022,H1,True,BG
965,0.07065157228532054,0.05612927244018987,0.08857860732170394,2022,H1,True,AE
191,0.025284410214459048,0.010696019653838127,0.05859161350354426,2022,H1,True,CM
2769,0.01851733834718708,0.01412240368747545,0.0242463527551178,2022,H1,False,RU
1011,0.05713588062117753,0.0444341921111011,0.07319029829494751,2022,H1,True,BD
12799,0.03552064330436003,0.03245084666531017,0.03886917155584887,2021,H2,True,IT
80,0.0,0.0,0.0458181295355271,2022,H1,True,CU
7197,0.05396761517451196,0.048981274854630885,0.0594298484990652,2022,H1,False,IN
107,0.031748711024776645,0.01152503334267381,0.08442898145607985,2022,H1,True,CR
395,0.05540729417417998,0.036832773937827315,0.08254604229426762,2022,H1,True,CY
27,0.09145078058512143,0.028590363997818474,0.25608491752289797,2022,H1,True,DO
1603,0.021343127587312938,0.015328870254680486,0.029646024728834916,2022,H1,True,CL
6571,0.05984905141096143,0.05436678010663767,0.06584565351838793,2022,H1,False,KR
368,0.05681780300043131,0.03742565103864963,0.08536690139437263,2022,H1,True,EE
345,0.04417277791200321,0.027053219315396948,0.0713315188289797,2022,H1,True,EC
22,0.0,0.0,0.14865487460862087,2022,H1,True,FO
38,0.0,0.0,0.09180986822558396,2022,H1,True,FJ
309,0.0075065391736093634,0.0022378763762027267,0.02487010369125161,2022,H1,True,DZ
2920,0.03947502534394159,0.032996112153994145,0.04716405047118674,2022,H1,True,AT
36,0.05387110823768999,0.014638665775161763,0.1791338225403979,2022,H1,True,GA
5727,0.0410025750966523,0.03616706793351344,0.046453426348173475,2022,H1,False,SE
818,0.02908939537320342,0.019591828050227404,0.04298923195744992,2022,H1,True,CO
13,0.0,0.0,0.22809537235419838,2022,H1,True,GD
31,0.0,0.0,0.11025539546043596,2022,H1,True,GF
18,0.0,0.0,0.17587922364665765,2022,H1,True,GN
28,0.0,1.3877787807814457e-17,0.12064330476584563,2022,H1,True,GP
23,0.0,0.0,0.14311661845042686,2022,H1,True,GL
44,0.0,0.0,0.08029560375848066,2022,H1,True,GM
42861,0.059661633129883325,0.05745848214650735,0.06194370854857434,2021,H1,True,CN
3388,0.042589709705331796,0.036292375591134934,0.04992313162944631,2022,H1,True,BE
11,0.0,0.0,0.2588329669680317,2022,H1,True,GY
39,0.04347212632706221,0.01089385509914384,0.15792123367910052,2022,H1,True,GT
131,0.06074454482974318,0.03104451920161467,0.1154722104368428,2022,H1,True,GE
26,0.0,0.0,0.1287289218592153,2022,H1,True,HN
13,0.0,0.0,0.22809537235419838,2022,H1,True,HT
11869,0.050579703595191185,0.04678069079371309,0.05466953634365688,2022,H1,False,CA
11328,0.04000356929369104,0.036548009786631905,0.04377100350401812,2022,H1,False,AU
1058,0.029210463272827048,0.020642837214340647,0.04118447095924439,2022,H1,True,ET
500,0.03150792156096038,0.019414078973579385,0.050745650367460315,2022,H1,True,GH
190,0.03522264033487188,0.016896547342803946,0.07197021136168853,2022,H1,True,IS
2224,0.04180241529806189,0.03424437906284281,0.050940588348138284,2022,H1,True,CZ
21,0.1294395635093567,0.04283596813347468,0.33064936358779107,2022,H1,True,JM
852,0.030684792644946918,0.021046515254081487,0.0445361284811562,2022,H1,True,HR
481,0.02049432214086684,0.011122134848226512,0.03746487497042013,2022,H1,True,IQ
4334,0.04115564354103641,0.035636501746182124,0.0474874622016442,2022,H1,True,BR
18,0.0,0.0,0.17587922364665765,2022,H1,True,KG
20,0.11760196897411965,0.03598003345334322,0.3224517908711599,2022,H1,True,KN
994,0.07350027083321099,0.05886775621650015,0.09141663606997474,2022,H1,True,ID
84,0.14940354346238216,0.08862662013554945,0.24084484483010526,2022,H1,True,KH
33,0.0,0.0,0.10426999754245206,2022,H1,True,LA
13,0.0,0.0,0.22809537235419838,2022,H1,True,LR
14,0.13372719499441904,0.03606261439233599,0.3891167589299365,2022,H1,True,LI
31,0.0,0.0,0.11025539546043596,2022,H1,True,LY
33,0.0,0.0,0.10426999754245206,2022,H1,True,MD
27,0.0355452750020462,0.0061222319609137155,0.1806686622149203,2022,H1,True,MC
22,0.0,0.0,0.14865487460862087,2022,H1,True,MQ
66,0.0,0.0,0.05500255701354129,2022,H1,True,ME
59,0.0,0.0,0.061129370526788386,2022,H1,True,MM
77,0.0,0.0,0.04751842528243408,2022,H1,True,MT
62,0.08495869905805668,0.03760514864116184,0.18074264864935985,2022,H1,True,MK
23,0.04557580248400548,0.008361685014753095,0.21286122893433385,2022,H1,True,MU
47,0.023830988329238207,0.0045630727867807044,0.11505528326965722,2022,H1,True,ML
519,0.046601148043318004,0.03156032977405605,0.06830445640305649,2022,H1,True,JO
56,0.049802808317621745,0.01646912368375828,0.1409363530191324,2022,H1,True,MG
148,0.03860959395209407,0.01749015069308142,0.08307460118108109,2022,H1,True,MW
26,0.0,0.0,0.1287289218592153,2022,H1,True,NE
35,0.0,6.938893903907228e-18,0.09890099232440402,2022,H1,True,NA
8242,0.03639079367293905,0.0325591883069886,0.04065435875674097,2022,H1,False,JP
10,0.0,0.0,0.2775327998628892,2022,H1,True,NI
29,0.06601055876786492,0.017837331342860224,0.21571110117674544,2022,H1,True,NC
211,0.03031932034738911,0.014299924562254158,0.06313490621301462,2022,H1,True,LK
75,0.037052048819564226,0.01220371759338447,0.10701358614785049,2022,H1,True,MN
2136,0.04808157013668742,0.039792069411397714,0.057993645311571564,2022,H1,True,FI
89,0.0322840521564328,0.010805216551780551,0.0924678279084172,2022,H1,True,MZ
235,0.03262740176530668,0.016392550111963448,0.06389643214879452,2022,H1,True,KW
279,0.06288456005539199,0.039914327506675604,0.09772830626393787,2022,H1,True,LV
196,0.06520388781321589,0.038326666566720194,0.10879687334826248,2022,H1,True,LU
1493,0.04989559313573249,0.03996037219554736,0.062141088866601586,2022,H1,True,IE
610,0.07088077852778371,0.05308826909253081,0.09404419862658422,2022,H1,True,KE
1514,0.052187261866401616,0.04207469378119366,0.06456654125129838,2022,H1,True,HU
12,0.0,2.7755575615628914e-17,0.24249400665524085,2022,H1,True,PF
286,0.05819381623670213,0.036468854730244665,0.09162987158432512,2022,H1,True,LB
248,0.04937530924659406,0.02862274184077307,0.08387506666015489,2022,H1,True,KZ
33,0.047998532496725844,0.01154739592789776,0.17871005287705616,2022,H1,True,PG
2092,0.048866461135590074,0.04042651769219735,0.05896016603587924,2022,H1,True,GR
80,0.055009903382049946,0.0225071503394641,0.1282898842023717,2022,H1,True,PA
435,0.024349381461619874,0.013503329029512673,0.04352277957826254,2022,H1,True,MA
23,0.0,0.0,0.14311661845042686,2022,H1,True,PY
203,0.08914235175815166,0.05719761181127305,0.13634798520178787,2022,H1,True,OM
48,0.000817700360739322,8.18832795859703e-06,0.07560615865411992,2022,H1,True,RE
214,0.07416147983741217,0.04607331155766744,0.1172682873452055,2022,H1,True,NP
400,0.049554536484815365,0.03224352654896781,0.07543508608167303,2022,H1,True,MO
126,0.06913127857861727,0.03642109614864499,0.12733662203802754,2022,H1,True,PR
366,0.0775657897883635,0.054341585337386214,0.10956544969073832,2022,H1,True,PH
82,0.02443918266692909,0.006735589731197082,0.0847060619591187,2022,H1,True,RW
121,0.06099850346532785,0.030405289880796632,0.11860848194657772,2022,H1,True,PS
579,0.04936055958104488,0.03449548503151052,0.07016588710040997,2022,H1,True,LT
19157,0.0446312042991648,0.04179728754463555,0.047647710161867945,2021,H2,True,GB
24053,0.033203011326829214,0.031012278382375438,0.035542822978284615,2021,H2,False,GB
10,0.29245631870621225,0.10358859428837658,0.59652440105068,2022,H1,True,SV
12,0.11219038290849838,0.024580835979320648,0.3878829455735821,2022,H1,True,SS
22,0.0,0.0,0.14865487460862087,2022,H1,True,SZ
18,0.0,0.0,0.17587922364665765,2022,H1,True,TG
90,0.0,0.0,0.04093562556432678,2022,H1,True,SN
53,0.0,0.0,0.06758198857654187,2022,H1,True,SY
20,0.0,0.0,0.16112515805281938,2022,H1,True,TJ
132,0.03526757706350237,0.014721843523118214,0.08209763471009962,2022,H1,True,SD
43,0.04172171474460969,0.010811666689737029,0.14779838679237745,2022,H1,True,SL
351,0.03661949687611101,0.02145963950361929,0.061812325745106644,2022,H1,True,PE
26,0.07906798471133869,0.02230505800108523,0.24420316042986434,2022,H1,True,TT
3111,0.04231515826124149,0.035787600385094154,0.04997161948328241,2022,H1,True,DK
877,0.050491695542990135,0.037860098145459195,0.06704401584437601,2022,H1,True,NG
687,0.047748322020488454,0.034164844947527515,0.06636133568354866,2022,H1,True,RS
419,0.0680232882666811,0.047630118415632014,0.09626536089207276,2022,H1,True,QA
2895,0.07236398050445435,0.0634820507579297,0.08237929141892048,2022,H1,True,HK
9398,0.04748871271632091,0.04337058441283274,0.05197662038348228,2022,H1,False,NL
299,0.09040195944320514,0.06288594554399618,0.12830924547512126,2022,H1,True,TZ
387,0.09732139511764751,0.0716293429657015,0.13092905214578845,2022,H1,True,UG
497,0.03881015494561479,0.025066450060969796,0.059628520951447,2022,H1,True,UA
2229,0.05861801068359693,0.049604274458934935,0.06915048504298574,2022,H1,True,IL
10237,0.026434114459634016,0.023499651375400894,0.029723857694527414,2022,H1,False,FR
1342,0.04759130639569633,0.03743520707493361,0.06033004181406866,2022,H1,True,NZ
5703,0.04182819563595488,0.03693340374479566,0.04733980792837028,2022,H1,True,CH
720,0.05220376554722181,0.03820243792022482,0.07095804224545556,2022,H1,True,SK
16605,0.03858365130929019,0.03575931773620632,0.04162142685026629,2021,H2,True,DE
733,0.048753936562635734,0.03538015916795217,0.06683277811988508,2022,H1,True,SI
691,0.027972622082797827,0.018047014546651384,0.04311747412858162,2022,H1,True,TN
25,0.0,1.3877787807814457e-17,0.13319225093904846,2022,H1,True,XK
1990,0.03449593843145521,0.027332179558328888,0.04345343539290387,2022,H1,True,MX
112,0.0,3.469446951953614e-18,0.033161347066943875,2022,H1,True,ZM
67,0.04077635000807232,0.013322879022458926,0.11803367230617504,2022,H1,True,VE
76,0.04611430497986112,0.017027812995375778,0.11887693295874732,2022,H1,True,UZ
104,0.061716365068882714,0.02930274802630227,0.12535449546251848,2022,H1,True,ZW
123,0.028298260593975333,0.01038372534551376,0.07478425543341419,2022,H1,True,UY
1723,0.053937274801936615,0.04422912392488332,0.06563001040336314,2022,H1,True,SG
2148,0.06703713441869205,0.057215285415147726,0.07840483059624875,2022,H1,True,MY
3460,0.06648952119073892,0.05865967553190592,0.0752809077702422,2022,H1,True,EG
209,0.016612607621568475,0.006076526317185662,0.044597477076090714,2022,H1,True,YE
25,0.0,1.3877787807814457e-17,0.13319225093904846,2022,H2,False,AL
36,0.0016921344584713174,2.601535201262467e-05,0.0994505755916272,2022,H2,False,AM
2162,0.03890092603394279,0.031534523384332165,0.04790299143964941,2022,H1,True,TR
10,0.0,0.0,0.2775327998628892,2022,H2,False,BB
37,0.0,0.0,0.0940578258372025,2022,H2,False,BA
2516,0.04458789159119758,0.03719360323077776,0.05337071719849378,2022,H1,True,NO
49,0.05023743844008357,0.01557133225337988,0.15029705941164762,2022,H2,False,AZ
655,0.07338661292658084,0.055807251739298624,0.09594082120904379,2022,H2,False,AE
2094,0.038298424855433166,0.030888022556130264,0.04739971526347285,2022,H1,True,RO
28,0.0,1.3877787807814457e-17,0.12064330476584563,2022,H2,False,BF
15,0.0,0.0,0.20388330103584862,2022,H2,False,BI
39,0.0,0.0,0.08966685370757142,2022,H2,False,BH
23,0.0,0.0,0.14311661845042686,2022,H2,False,BO
35,0.040788900253506975,0.009184751022008747,0.1632259163876233,2022,H2,False,BN
172,0.0,0.0,0.0218461496307948,2022,H2,False,BG
21,0.07083669075930603,0.01644394371574845,0.2579602240019069,2022,H2,False,BJ
712,0.029368447040547505,0.019270571841686,0.04451747346328892,2022,H1,True,VN
50,0.0,6.938893903907228e-18,0.07134759913335872,2022,H2,False,BY
53,0.0,0.0,0.06758198857654187,2022,H2,False,BW
9116,0.053046991452174515,0.048631499016548646,0.05783901490204542,2022,H1,True,AU
288,0.06621559263675726,0.04283119399089956,0.10101965005679144,2022,H2,False,BD
830,0.03766740139587159,0.026700330491314584,0.052894350770645485,2022,H2,False,AR
2962,0.04581344378256208,0.038854094702983046,0.05394934864022099,2022,H1,True,PT
11,0.0,0.0,0.2588329669680317,2022,H2,False,CG
27,0.04831357474830597,0.010275304403946584,0.19887147735511007,2022,H2,False,CD
2880,0.06602438668019725,0.05752083570126858,0.07568410346890332,2022,H1,True,IR
9361,0.058617063461397875,0.0540370186310061,0.0635592189334542,2022,H1,True,CA
2148,0.06738626430849785,0.05753840799228889,0.07877872126813555,2022,H1,True,TH
27,0.0,0.0,0.12455502974186705,2022,H2,False,CI
94,0.0,0.0,0.03926207629154474,2022,H2,False,CM
3049,0.06167931976737551,0.05367928432652314,0.07078245267731344,2022,H1,True,PK
6660,0.06843263455311813,0.06261419452985247,0.07474863991402404,2022,H1,True,IN
2239,0.04636622451944616,0.03840614772973108,0.05588023679696058,2022,H1,True,ZA
25,0.0,1.3877787807814457e-17,0.13319225093904846,2022,H2,False,CU
66,0.0908865456502213,0.042318415000025214,0.1844592484961784,2022,H2,False,CR
4884,0.07430478597398286,0.06727929333378398,0.08199940450487382,2022,H1,True,TW
917,0.026740697955544335,0.018109868756060354,0.039320102890622384,2022,H2,False,CL
11100,0.026299265973251183,0.02348220577812531,0.029444086947355185,2022,H1,False,IT
4010,0.0399352650967734,0.034302046841791646,0.04644909597789686,2022,H1,True,RU
325,0.03827818010691747,0.022244509449404155,0.06509933093250994,2022,H2,False,CY
11399,0.026561875191475043,0.023765683726827587,0.02967705610575512,2022,H1,False,ES
588,0.029684338062976726,0.018727325490034072,0.04674669598181187,2022,H2,False,CO
4689,0.048242727228662775,0.04247069564344808,0.05475435633726632,2022,H1,True,SE
27,0.0,0.0,0.12455502974186705,2022,H2,False,DO
172,0.0428523365466442,0.021283263341334353,0.08439524227029452,2022,H2,False,EC
145,0.03252797548888005,0.013645076092989605,0.07554090621091208,2022,H2,False,DZ
250,0.040685783735452306,0.022358767289258955,0.07291467937613925,2022,H2,False,EE
2820,0.03240917822334055,0.02648294845278465,0.03960759760721823,2022,H2,False,AT
16,0.0,0.0,0.1936076805344365,2022,H2,False,FO
21,0.027120273758109017,0.003150741314605965,0.19734112007260454,2022,H2,False,FJ
146,0.08067704015443675,0.04651608959840179,0.13633820694563084,2022,H2,False,ET
1409,0.0322485253306068,0.02422127562882089,0.042819369739418446,2022,H2,False,CZ
1066,0.08017032741638211,0.06533582521321595,0.09801977802267565,2022,H2,False,EG
14,0.0,1.3877787807814457e-17,0.2153108027376358,2022,H2,False,GA
3015,0.0384826599354859,0.032183036941265813,0.04595683938195949,2022,H2,False,BR
5797,0.06582030834992554,0.059720225848426824,0.07249543963291412,2022,H1,True,SA
5924,0.04971344140649982,0.04446451188710306,0.055545975357413575,2022,H1,True,PL
6805,0.04752902119543023,0.04272407079895261,0.05284452794518738,2022,H1,True,NL
3075,0.03430326083571238,0.028429118409893626,0.04133949937486357,2022,H2,False,BE
10,0.0,0.0,0.2775327998628892,2022,H2,False,GF
27,0.1386200543524429,0.05363756120907426,0.31362592725230304,2022,H2,False,GD
16,0.0,0.0,0.1936076805344365,2022,H2,False,GL
21,0.0,0.0,0.154639018924847,2022,H2,False,GM
13,0.0,0.0,0.22809537235419838,2022,H2,False,GP
11,0.24077375165284734,0.080236500340363,0.5355036009167023,2022,H2,False,GU
70,0.021989865002280548,0.005177453899718652,0.0885373782762954,2022,H2,False,GE
33,0.07715784281928385,0.02445709702249861,0.21803808999622593,2022,H2,False,GT
194,0.10610094638584462,0.07015955704213157,0.15733889695579228,2022,H2,False,GH
12,0.13783629629410177,0.034530159987662734,0.41678748775403035,2022,H2,False,HN
52443,0.06665229198573148,0.06454919062044209,0.06881887429016134,2021,H1,True,US
186,0.0,0.0,0.020235089029327337,2022,H2,False,IQ
188,0.0,0.0,0.02002413265781392,2022,H2,False,IS
405,0.04962804790449514,0.03238721696306081,0.07533223436256885,2022,H2,False,ID
294,0.014666699578793397,0.005907206602405658,0.03594552344525733,2022,H2,False,HR
24,0.0,1.3877787807814457e-17,0.13797620467498017,2022,H2,False,JM
9809,0.03259254587794232,0.029257466962761828,0.0362935792406761,2022,H1,True,FR
16876,0.03143436072950622,0.02890656438897876,0.03417542632525043,2022,H1,False,DE
28,0.13571199883186857,0.05284500612203527,0.30647680823663703,2022,H2,False,KH
14,0.15941520098086698,0.047734359179133296,0.4177592157366925,2022,H2,False,KG
237,0.07427867692413152,0.04726274453612754,0.11487525227697414,2022,H2,False,JO
205,0.03350602540494196,0.01621607118470486,0.06795748963979188,2022,H2,False,KE
26,0.013137755635795476,0.0009983954145857815,0.15062361947892888,2022,H2,False,LI
14,0.0,1.3877787807814457e-17,0.2153108027376358,2022,H2,False,LY
21,0.0,0.0,0.154639018924847,2022,H2,False,MD
20,0.0,0.0,0.16112515805281938,2022,H2,False,ME
882,0.05787489213042924,0.04429617957151519,0.07528816307123921,2022,H2,False,HU
19,0.07118191831359637,0.015549569235728117,0.2710508518669662,2022,H2,False,MC
30,0.11516059641095304,0.04276234221880952,0.27492770365997476,2022,H2,False,ML
17,0.0,0.0,0.1843181350088518,2022,H2,False,MU
76,0.0,0.0,0.048113585065137326,2022,H2,False,MT
29,0.06483577416905723,0.017334390581260503,0.21413930137633608,2022,H2,False,MG
58,0.0,0.0,0.062117855787202914,2022,H2,False,MW
57,0.0406693537325305,0.012186374003732271,0.12715553709651642,2022,H2,False,MK
24,0.057635474983538056,0.012749799582170374,0.22459270687414923,2022,H2,False,MM
10,0.0,0.0,0.2775327998628892,2022,H2,False,NC
43,0.04149581142417212,0.01071820325106368,0.14747709616388996,2022,H2,False,MN
29,0.0,0.0,0.11696979849974075,2022,H2,False,NA
12,0.07084062390896867,0.011227298962285415,0.3385911020596071,2022,H2,False,NI
115,0.047741076616237686,0.02133277886884072,0.1033872185925824,2022,H2,False,LV
14,0.11420163482795657,0.027914088213592647,0.36662229284244097,2022,H2,False,NE
36,0.049684898372868984,0.012868253650833023,0.17333907216343397,2022,H2,False,MZ
120,0.02818619437465174,0.01020460044665581,0.07543833021331667,2022,H2,False,KZ
121,0.04892337403191403,0.022499351413095975,0.1031072818683953,2022,H2,False,KW
245,0.038235185232420296,0.020494019086173047,0.07023322424206994,2022,H2,False,LB
165,0.06442700182408498,0.03600166810695877,0.11267253548008987,2022,H2,False,MA
113,0.020704127089365306,0.006214483230672092,0.06670990190531337,2022,H2,False,LK
182,0.04589115902030322,0.02376316189820779,0.08679258187642429,2022,H2,False,LT
1354,0.04137041168813018,0.031996356267326345,0.053339477985950706,2022,H2,False,GR
298,0.07979192770837808,0.054106548405691374,0.1161730677070163,2022,H2,False,NG
77,0.0,0.0,0.04751842528243408,2022,H2,False,NP
10,0.0,0.0,0.2775327998628892,2022,H2,False,PG
84,0.0,0.0,0.04373172841465989,2022,H2,False,PA
2644,0.04383920971116227,0.036674690075431095,0.05232731530833564,2022,H2,False,FI
91,0.044863334432077163,0.01774091493605629,0.10885546850877922,2022,H2,False,OM
260,0.015084739867014115,0.005830454946119359,0.03845948949162313,2022,H2,False,LU
192,0.05184523473266232,0.028363533942707193,0.09290817788507891,2022,H2,False,PE
35,0.13330152747490734,0.05668995736484013,0.28244678321812433,2022,H2,False,PS
3826,0.04384592437711221,0.03780269527458448,0.050804229007563595,2022,H2,False,DK
1453,0.04977196473463124,0.03972891605747242,0.06218937260773713,2022,H2,False,IR
18,0.03169044864528714,0.003687879120623877,0.2244248588071133,2022,H2,False,RE
35,0.13235999899568734,0.056114814512048916,0.28132510531426863,2022,H2,False,PY
157,0.04672598193169763,0.023185601586970257,0.09191791266233729,2022,H2,False,PR
39,0.08382871696833337,0.03015599892330552,0.21213497411914672,2022,H2,False,RW
223,0.050135164382053996,0.02835123202454987,0.08715561699373857,2022,H2,False,PH
9873,0.057856084919226086,0.053420449423735354,0.06263565175140672,2022,H1,True,JP
37,0.041277611880071216,0.009698964314483402,0.15914912042447876,2022,H2,False,SD
778,0.06838411897775075,0.05268583307378048,0.08832376254982298,2022,H2,False,MY
2054,0.04783010595823205,0.03941522940650513,0.05793315146046159,2022,H2,False,IL
630,0.03034340798109902,0.019536197356650787,0.046843419014863885,2022,H2,False,MO
422,0.05281129268973875,0.03522316898937253,0.07846747537604384,2022,H2,False,QA
5377,0.03506204610789621,0.030468140276891913,0.040319803501048475,2022,H2,False,CH
1065,0.028256853573044683,0.019874559803012788,0.0400300746990257,2022,H2,False,MX
1026,0.0829392150540186,0.0675793513704174,0.10141047383125101,2022,H2,False,PK
10,0.0,0.0,0.2775327998628892,2022,H2,False,TG
11,0.07373172497362206,0.01129160618898295,0.35683640845710585,2022,H2,False,SV
16,0.06528146981289519,0.011977689869284741,0.28691494238623516,2022,H2,False,SY
29,0.012280979417937127,0.0009672403448211381,0.1376915096150027,2022,H2,False,SS
39,0.02487177235717363,0.004310617985490026,0.13063943328963123,2022,H2,False,SN
309,0.01768888111142785,0.007849348519746103,0.039373252356897384,2022,H2,False,RS
1894,0.05627064500256203,0.046762265876903415,0.06757534703689504,2022,H2,False,IE
