year,month,Publisher,count,alpha,ci_lower,ci_upper
2021,2,AMER ASSOC CANCER RESEARCH,1559,0.05124424938791673,0.038755132328356,0.06747555489384474
2021,1,SPRINGER BASEL AG,234,0.0,0.0,0.09600129411602637
2021,1,AMER GEOPHYSICAL UNION,310,0.03770348233931776,0.01569592912369367,0.08781529008559703
2021,1,AMER ECONOMIC ASSOC,10,0.0,0.0,0.827711066709642
2021,1,AMER INST MATHEMATICAL SCIENCES-AIMS,1062,0.009238452670256895,0.003030555275830527,0.027808131822844362
2021,2,"AMER PSYCHIATRIC PUBLISHING, INC",29,0.0,0.0,0.20647230052112125
2021,2,PALGRAVE MACMILLAN LTD,21,0.0,0.0,0.5775504079551478
2021,2,"AMER OCCUPATIONAL THERAPY ASSOC, INC",10,0.0,0.0,0.7670543254613279
2021,1,WALTER DE GRUYTER GMBH,95,0.11854209757852364,0.04996241229078661,0.2559002070320278
2021,2,JOURNAL MATER SCI TECHNOL,43,0.0,0.0,0.11337435660098835
2021,2,JOHN WILEY & SONS LTD,116,0.12344687557619786,0.06250795860106066,0.2292663492398882
2021,1,SPRINGER LONDON LTD,93,0.12529648300016502,0.05845385390425499,0.2484084500688379
2021,2,AMER PSYCHOLOGICAL ASSOC,89,0.0,0.0,0.15317757630515486
2021,3,ADIS INT LTD,114,0.03981612798799335,0.007209945054181779,0.19144508391765844
2021,1,SPRINGER FRANCE,36,0.04077309646529958,0.005707105128991809,0.2394148114514327
2021,2,AMER COLL PHYSICIANS,56,0.05109911060892873,0.011184749146160756,0.20405862801711286
2021,1,SPRINGER HEIDELBERG,1209,0.026812348407829995,0.015333486356452607,0.04647882377781296
2021,2,AMER PHYSIOLOGICAL SOC,117,0.09771300038773946,0.03762565989920916,0.23075040974761235
2021,1,SPRINGER JAPAN KK,71,0.03549845469268811,0.006392170474786909,0.17393729491351645
2021,2,JOHN WILEY & SONS INC,11,0.2273614103026703,0.03736691055776473,0.6904760262084282
2021,2,AMER ASSOC ADVANCEMENT SCIENCE,388,0.04808710857328408,0.01626867119963959,0.1336797963136881
2021,1,AMER MEDICAL ASSOC,484,0.04167183910049456,0.020666640456787014,0.08223366077270944
2021,2,AMER PHYSICAL SOC,797,0.0018537605571715176,1.2838152051282201e-06,0.7287532004153622
2021,2,AMER ACCOUNTING ASSOC,22,0.09004505967926871,0.010304720844996984,0.48466112070166995
2021,1,"UNIV KRAGUJEVAC, FAC SCIENCE",29,0.0,0.0,0.47872437393531453
2021,2,PHYSICIANS POSTGRADUATE PRESS,11,0.0,0.0,0.5262965712267802
2021,3,AMER ACAD PEDIATRICS,245,0.09507876157544437,0.05822353371261127,0.1515100514787636
2021,1,SPRINGER/PLENUM PUBLISHERS,350,0.05154858867366661,0.02647921747216144,0.09796416810348817
2021,1,"UNIV SZEGED, BOLYAI INSTITUTE",95,0.021527411129758273,0.0021480529585587915,0.1835785080842449
2021,2,AMER ROENTGEN RAY SOC,45,0.08559152783044688,0.012403062823852912,0.410947236150931
2021,2,AMER PUBLIC HEALTH ASSOC INC,43,0.0,0.0,0.5779497774508866
2021,2,JOHN BENJAMINS PUBLISHING CO,10,0.0,0.0,0.8379815750845816
2021,1,WORLD SCIENTIFIC PUBL CO PTE LTD,156,0.06272353995917336,0.023451341844234128,0.15717677914408476
2021,2,"JMIR PUBLICATIONS, INC",163,0.04101430968960969,0.011861559059083942,0.13222926343564556
2021,1,SPRINGER WIEN,112,0.028078193086833684,0.006134352524164147,0.11911194831698377
2021,3,AME PUBLISHING COMPANY,42,0.10635220908380912,0.028707950589975766,0.323954404788969
2021,1,SPRINGER INT PUBL AG,205,0.03509866716951375,0.010412385274415655,0.11170592851606742
2021,2,AMER ASSOC NEUROLOGICAL SURGEONS,42,0.08291292381821176,0.012465324885912394,0.3930374653049248
2021,3,AMER ACAD FAMILY PHYSICIANS,12,0.2584041807994728,0.03321632876193482,0.7794345635195037
2021,1,AMER DIABETES ASSOC,71,0.06258407758306539,0.011782121502656201,0.27211616587136506
2021,1,WILEY-HINDAWI,385,0.05011107682493545,0.024912091794258885,0.09823143561056832
2021,2,AMER PHYTOPATHOLOGICAL SOC,74,0.07990458007021659,0.024980453396923293,0.2274221931159339
2021,2,MAGNOLIA PRESS,13,0.0,0.0,0.5877682062619521
2021,1,AMER METEOROLOGICAL SOC,81,0.05540685011965229,0.0117707435492747,0.22412203859490762
2021,1,AMER COLL PHYSICIANS,54,0.0,0.0,0.09771256148767773
2021,2,JAPANESE SOC HYGIENE,10,0.0,0.0,0.8117389243010426
2021,2,AMER BOARD FAMILY MEDICINE,42,0.19297931712360075,0.08036345483598147,0.3955328322554359
2021,1,AMER INST AERONAUTICS ASTRONAUTICS,11,0.07050080003859718,0.0005765085296407711,0.908868754269931
2021,3,AMER ACAD SLEEP MEDICINE,45,0.10772704215743416,0.030308792516878482,0.31803799720541764
2021,2,PEERJ INC,36,0.0598495243886876,0.008766515800596255,0.31423319945095857
2021,1,WILEY-V C H VERLAG GMBH,1027,0.015254651910948908,0.006351223210476423,0.036184787892577244
2021,2,PORTLAND PRESS LTD,20,0.0,0.0,0.32766277719817005
2021,1,SPRINGER-VERLAG ITALIA SRL,160,0.014823612619040851,0.0021983373522171746,0.0931855245657465
2021,2,LIFE SCIENCE ALLIANCE LLC,16,0.10367438042004373,0.01404972862824748,0.4842315743101919
2021,1,WOLTERS KLUWER MEDKNOW PUBLICATIONS,407,0.044433621016408284,0.022310748131551515,0.08655111162344335
2021,1,ACADEMIC & SCIENTIFIC PUBLISHERS-ASP,16,0.0,0.0,0.6130186953529735
2021,2,JOURNAL OF CENTRAL SOUTH UNIV,22,0.0026809202486337796,3.788074554055458e-43,1.0
2021,1,SPRINGER SINGAPORE PTE LTD,45,0.0,0.0,0.195607907230192
2021,2,SHANGHAI JIAO TONG UNIV PRESS,16,0.0,0.0,0.6189579232986855
2021,2,SAGE PUBLICATIONS INC,748,0.06408397539678355,0.04107226611507813,0.09866202127056878
2021,2,KOREAN NUCLEAR SOC,41,0.0,0.0,0.36968313185112495
2021,1,C EJ PUBLISHING GROUP,15,0.0,0.0,0.5076866466686737
2021,1,CHURCHILL LIVINGSTONE INC MEDICAL PUBLISHERS,92,0.08434432482352268,0.03292032362956174,0.19952351536477392
2021,3,"AMER PSYCHIATRIC PUBLISHING, INC",38,0.0,0.0,0.14019990981833705
2021,3,AMER ASSOC CRITICAL CARE NURSES,15,0.01930692797934715,7.843656169917615e-08,0.9997976652105816
2021,2,SAGE PUBLICATIONS LTD,609,0.023482701397682087,0.009107995735868395,0.05918914343836714
2021,1,Resilience Alliance,135,0.0,0.0,0.3019641382543039
2021,1,RUSSELL SAGE FOUNDATION,31,0.14569468727855492,0.03402515763300793,0.45226750987756564
2021,3,AMER ACCOUNTING ASSOC,18,0.02572412787550988,1.221958951725665e-06,0.9982502373366553
2021,2,SOC NUCLEAR MEDICINE INC,31,0.05757484048004249,0.008014348278439606,0.3159890216448413
2021,3,AMER ROENTGEN RAY SOC,56,0.059788243088685314,0.0009529058255262297,0.8091426511111494
2021,1,BMJ PUBLISHING GROUP,967,0.033193979055804526,0.01876190880908019,0.058070518880709465
2021,2,WILEY-HINDAWI,401,0.02093350764568024,0.005410381381825081,0.0775231076323863
2021,1,ROYAL SOC,218,0.04590577548378657,0.019614216604731213,0.10371130078267977
2021,1,CHINESE LASER PRESS,26,0.0,0.0,0.4717166391303731
2021,1,CHIN SOCIETY IMMUNOLOGY,22,0.09957335663918035,0.013821208217088553,0.4659739923208143
2021,3,AMER SOC NEPHROLOGY,96,0.030942819253122325,0.004564530967467034,0.1819039747985242
2021,2,INT UNION CRYSTALLOGRAPHY,36,0.05620391032172194,0.00818841510235789,0.3004754546929297
2021,3,AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS,13,0.30938549789149256,0.0919996162667615,0.6645133842899381
2021,2,JAPAN EPIDEMIOLOGICAL ASSOC,13,0.0,0.0,0.7015856883304131
2021,1,BMC,2764,0.06916620104289892,0.05666341822455374,0.0841815382537348
2021,1,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1685,0.0007676196184362932,0.0,0.01271072038163212
2021,1,BIEMDAS ACAD PUBLISHERS INC,39,0.0,0.0,0.4787247773421363
2021,1,COLL AMER PATHOLOGISTS,19,0.11789292487739994,0.018238264774612153,0.49018963271171606
2021,1,"CHINA UNIV GEOSCIENCES, BEIJING",26,0.0,0.0,0.25725535432328034
2021,3,AMER PHYSIOLOGICAL SOC,155,0.1464530385173627,0.07923559911236082,0.25490648716939895
2021,1,ROY COLL PHYS LONDON EDITORIAL OFFICE,43,0.0,0.0,0.3651544282953688
2021,1,ROYAL SOC CHEMISTRY,17642,0.0375594080340784,0.02989078795953545,0.04709992757904281
2021,1,CHINA ELECTRIC POWER RESEARCH INST,69,0.02782285020096039,0.0003946616995806051,0.674745155727383
2021,1,CHINA ANTI-CANCER ASSOC,103,0.0,0.0,0.07567871793535613
2021,2,SPRINGER FRANCE,19,0.1821367825385373,0.04306067588424589,0.5242947284263061
2021,2,WOLTERS KLUWER MEDKNOW PUBLICATIONS,32,0.062248411174506295,0.010161791221942783,0.3003151981925667
2021,2,INTER-RESEARCH,30,0.0,0.0,0.426043386289048
2021,2,SPRINGER BASEL AG,112,0.0,0.0,0.14197552055616802
2021,1,SAGE PUBLICATIONS LTD,960,0.01685964123016092,0.007895733405785473,0.03563461433469326
2021,2,MASSACHUSETTS MEDICAL SOC,43,0.08874395812470126,0.013624181570707806,0.4071050521519556
2021,2,SOC PETROLEUM ENG,27,0.07841452502517532,0.014120780086317355,0.3357512092952673
2021,1,HARBORSIDE PRESS,12,0.3147305269989153,0.0821486185796869,0.7020993248958354
2021,3,AMER SPEECH-LANGUAGE-HEARING ASSOC,87,0.14040001716570652,0.06206099457238946,0.2873323084164122
2021,3,AMER SOC NEURORADIOLOGY,45,0.06497557806107893,0.011027046100983828,0.30220782958202064
2021,1,HUMAN KINETICS PUBL INC,20,0.10775169152474187,0.01625370422856929,0.46884469570413156
2021,3,AMER SOC HEMATOLOGY,88,0.1713801538476774,0.08406493950295378,0.3179088352118069
2021,1,CHINESE CHEMICAL SOC,36,0.056403883708166576,0.014143729010078982,0.199394793549746
2021,3,AMER ASSOC NEUROLOGICAL SURGEONS,44,0.0,0.0,0.3401745013185461
2021,2,KOREAN SOC LABORATORY MEDICINE,12,0.0,0.0,0.9758933828848606
2021,1,CMA-CANADIAN MEDICAL ASSOC,52,0.06702691976305981,0.012033620186926119,0.2976277920023171
2021,3,AMER BOARD FAMILY MEDICINE,29,0.03451331014625949,1.0436064263129206e-05,0.9918991951763839
2021,1,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",33,0.0,0.0,0.49302251691303833
2021,3,AMER SOC MICROBIOLOGY,228,0.024952268235258115,0.005096432588273819,0.11335317182269879
2021,1,BRITISH EDITORIAL SOC BONE & JOINT SURGERY,23,0.0,0.0,0.5058125540293871
2021,2,SPRINGER INT PUBL AG,173,0.02523659906703876,0.005356523099276674,0.11068829377849344
2021,1,SAGE PUBLICATIONS INC,1957,0.04361034325422928,0.030151187235547227,0.06268917064900201
2021,3,AMER PSYCHOLOGICAL ASSOC,62,0.03839638837392581,0.0054787429966299496,0.22445477545748826
2021,2,SCIPOST FOUNDATION,28,0.0,0.0,0.4394989570058328
2021,2,IOS PRESS,14,0.0,0.0,0.244921363352087
2021,3,AMER ASSOC ADVANCEMENT SCIENCE,365,0.016909114541958658,0.0025188360621598137,0.10486871140045141
2021,1,ROYAL COLL GENERAL PRACTITIONERS,24,0.0,0.0,0.4094501444435327
2021,1,HUMANA PRESS INC,21,0.0,0.0,0.40510834294972475
2021,3,AMER ASSOC CANCER RESEARCH,465,0.11391771454932093,0.07725135075716828,0.16487767298180378
2021,2,SCUOLA NORMALE SUPERIORE,36,0.08934913512262134,0.02253284280565217,0.2945836341154275
2021,3,AMER PUBLIC HEALTH ASSOC INC,48,0.0,0.0,0.5721742527445028
2021,1,COGITATIO PRESS,16,0.0,0.0,0.556838753607349
2021,1,BRILL,13,0.13008960956086627,0.01742341029626015,0.5577486911879681
2021,2,IOP Publishing Ltd,912,0.014576686376352116,0.006282061204613061,0.033454550658600875
2021,1,HINDAWI LTD,99,0.07785870028894012,0.021751568159725797,0.24277454375045546
2021,2,WORLD SCIENTIFIC PUBL CO PTE LTD,64,0.0,0.0,0.30349072735195187
2021,2,MEDYCYNA PRAKTYCZNA SP K SP ZOO,14,0.0,0.0,0.8570072999499552
2021,1,IEEE COMPUTER SOC,584,0.03450551707965678,0.018523315254227617,0.06338682768754689
2021,2,"MARY ANN LIEBERT, INC",163,0.02266516124610738,0.003688174096103106,0.12685334723201602
2021,2,SPANDIDOS PUBL LTD,50,0.10716705805865075,0.03496255564719819,0.28452370229903035
2021,3,AMER PHYTOPATHOLOGICAL SOC,113,0.026613430360473905,0.004702237227682921,0.1366110943876498
2021,1,BIOSCIENTIFICA LTD,12,0.0,0.0,0.7262013534478907
2021,3,AMER SOC CLINICAL INVESTIGATION INC,86,0.14433021413891683,0.06128565762032563,0.30351905413262603
2021,1,CHURCHILL LIVINGSTONE,147,0.07824836744836612,0.034316609320911885,0.16860180130369845
2021,3,AMER COLL PHYSICIANS,53,0.07783620021730084,0.019065325116294492,0.268234626307787
2021,1,CHINESE JOURNAL CANCER RESEARCH CO,57,0.04522536650848834,0.006752207554562851,0.2481462176047016
2021,1,COLL FAMILY PHYSICIANS CANADA,13,0.0,0.0,1.0
2021,2,SCIENCE PRESS,163,0.08802754534205369,0.04022010887234879,0.18189172149700528
2021,1,HIGHER EDUCATION PRESS,58,0.046370273065951324,0.007149956442151554,0.2471705005829148
2021,2,AME PUBLISHING COMPANY,54,0.08587589489950272,0.018677264974710166,0.31679675775848054
2021,1,UNIV CALIFORNIA PRESS,275,0.011010473057387957,0.0023955567959994544,0.049082138834289656
2021,1,TAYLOR & FRANCIS AS,38,0.2345153019302912,0.06665829125835121,0.5678820535399908
2021,1,INT SOC GLOBAL HEALTH,26,0.0,0.0,0.33972335456316316
2021,1,KOREAN SOC SEXUAL MEDICINE & ANDROLOGY,14,0.013283061859327112,3.605203710739505e-12,0.999999980106162
2021,1,MIT PRESS,210,0.034535276939125975,0.012365202962788877,0.09272312142098389
2021,2,SOC NEUROSCIENCE,68,0.06399143161565905,0.012807022656544391,0.2648562172191169
2021,1,SPRINGERNATURE,1190,0.06003804100432856,0.042541499611719255,0.08409852759780105
2021,1,STATE GRID ELECTRIC POWER RESEARCH INST,149,0.20616296127632033,0.11463207533504483,0.34250590152123755
2021,1,PEERJ INC,10,0.0,0.0,0.7356765757632784
2021,1,MICH LAW REV ASSOC,39,0.0,0.0,0.3545716323642603
2021,2,INT SOC GLOBAL HEALTH,10,0.18946947156029767,0.03008896970727816,0.6378682141339234
2021,1,SOC BRASILEIRA ICTIOLOGIA,90,0.024447681551193225,0.003504982438873306,0.15150080751402886
2021,1,UBIQUITY PRESS LTD,54,0.07665494634400993,0.02007895501514819,0.2516977542263179
2021,1,TERMEDIA PUBLISHING HOUSE LTD,80,0.06811556587429754,0.018764481660558725,0.21837532798970827
2021,2,AMER ACAD SLEEP MEDICINE,32,0.0,0.0,0.3017103612924212
2021,1,SOC MATHEMATIQUE FRANCE,15,0.0,0.0,0.381152200320197
2021,1,FRANZ STEINER VERLAG GMBH,28,0.0,0.0,0.48658189615981207
2021,1,KOREAN SOC HORTICULTURAL SCIENCE,15,0.0,0.0,0.629814791463743
2021,1,INT SOC ENVIRON INFORM SCI,16,0.19430931927820325,0.033400813240718,0.627312957357969
2021,1,MYCOSPHERE PRESS,11,0.04323467100646732,1.1549883793254435e-07,0.999943441270909
2021,2,AMER ACAD FAMILY PHYSICIANS,18,0.2474965149309945,0.04150477414539412,0.7141320436361069
2021,1,SIAM PUBLICATIONS,668,0.00471688114166259,0.0006784627389346333,0.03202291853235945
2021,2,AIP Publishing,379,0.011687258217980917,0.003017661238276754,0.04416093369302798
2021,1,FOUNDATION REHABILITATION INFORMATION,84,0.10862248083980204,0.038458438689191896,0.270750211614706
2021,1,Medical Journal Sweden AB,15,0.0,0.0,0.5542773285233473
2021,1,MICROBIOLOGY SOC,10,0.0,0.0,0.724028524703435
2021,1,EUROPEAN RESPIRATORY SOC JOURNALS LTD,128,0.021972678226840348,0.00317970913770758,0.13661489265272517
2021,2,ADIS INT LTD,87,0.024108238648135365,0.0034306103884204197,0.15058559442266164
2021,1,MOSBY-ELSEVIER,431,0.09132476149047675,0.05953476105930852,0.13760605317870087
2021,2,BAISHIDENG PUBLISHING GROUP INC,12,0.0,0.0,0.4705856022013468
2021,2,ACOUSTICAL SOC AMER AMER INST PHYSICS,55,0.0,0.0,0.1177713997271595
2021,1,TSINGHUA UNIV PRESS,125,0.0,0.0,0.10012007346322932
2021,1,"INT PRESS BOSTON, INC",39,0.0,0.0,0.40069114785926985
2021,1,KOREAN SOC PRECISION ENG,13,0.0,0.0,0.8231433498753495
2021,1,EXCERPTA MEDICA INC-ELSEVIER SCIENCE INC,26,0.09483921040784841,0.016218382866730344,0.3997274827277667
2021,2,AKADEMIAI KIADO ZRT,10,0.0,0.0,0.7190911376934251
2021,2,"INST MATERIA MEDICA, CHINESE ACAD MEDICAL SCIENCES",20,0.12411385675576063,0.020009512384419715,0.49581548651770424
2021,1,KOREAN SOC GYNECOLOGY ONCOLOGY & COLPOSCOPY,53,0.07971651765268002,0.019060904250962667,0.2785754516461532
2021,2,AMER ACAD PEDIATRICS,70,0.07392669108936906,0.02521302655438361,0.19767321579252653
2021,1,POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN,15,0.0,0.0,1.0
2021,1,INT PRESS EDITING CENTRE INC,42,0.2609858459408324,0.11174586965317367,0.4978322177409794
2021,1,POLISH CARDIAC SOC,13,0.0,0.0,0.46053833506225583
2021,1,"SOC ECONOMIC GEOLOGISTS, INC",12,0.0,0.0,0.24600966772017743
2021,2,BMC,1993,0.06191841922907743,0.047978497625847244,0.07957000396800881
2021,1,THIEME MEDICAL PUBL INC,18,0.0,0.0,0.26684050969541107
2021,1,PEKING UNIV PRESS,41,0.0,0.0,0.5483910137921915
2021,1,"UNIV ALICANTE, GRUPO INVESTIGACION EDUTIC-ADEI",12,0.26929653690451566,0.04924317153762601,0.7239416350034145
2021,1,TARU PUBLICATIONS,13,0.0,0.0,0.6690003353200371
2021,1,NATL ACAD SCIENCES,280,0.040634521965468934,0.014438911070894782,0.1090945061714339
2021,1,PALGRAVE MACMILLAN LTD,21,0.15526933470490778,0.025264906245737427,0.5658739050197314
2021,2,INFORMS,121,0.0,0.0,0.1864885097085391
2021,1,EXCLI JOURNAL MANAGING OFFICE,28,0.06038953577549505,0.008397104798378964,0.32786365979045573
2021,1,TAYLOR & FRANCIS INC,1046,0.0894912478785836,0.06495664126120838,0.12208283558895663
2021,1,PORTLAND PRESS LTD,34,0.191231405218698,0.06099772850265646,0.46255128059403094
2021,1,SOC EXPLORATION GEOPHYSICISTS - SEG,41,0.0,0.0,0.32780741049716133
2021,2,BMJ PUBLISHING GROUP,905,0.040286758796026605,0.025314657993504054,0.06353672208062076
2021,1,TAYLOR & FRANCIS LTD,2886,0.06377459672064276,0.05122008098527181,0.07914963024555907
2021,1,"UNIV BELGRADE, FAC ELECTRICAL ENGINEERING",21,0.0,0.0,0.6218309727594917
2021,2,BIOSCIENTIFICA LTD,30,0.16773092034120787,0.044925247153065354,0.46336580011660367
2021,1,UNIV CHICAGO PRESS,30,0.0,0.0,0.4048039721385464
2021,1,FEDERAL RESERVE BANK ST LOUIS,16,0.09959554744523316,0.01369762873342495,0.4683640804153055
2021,2,BRAZILIAN SOC UROL,29,0.05427594651182326,0.007860813742480452,0.29364091757415073
2021,1,FERRATA STORTI FOUNDATION,19,0.24532892392020458,0.0658028241276021,0.600046891753641
2021,1,INT SOC AGING & DISEASE,124,0.08909443237824899,0.03649615842603362,0.20163362284877434
2021,1,PERGAMON-ELSEVIER SCIENCE LTD,4783,0.04238169549799977,0.03462184051392325,0.05178748006116402
2021,2,BENTHAM SCIENCE PUBL LTD,16,0.0,0.0,0.37364039359948187
2021,1,ELSEVIER TAIWAN,45,0.06440669304362133,0.010855395300708271,0.30158779059952956
2021,1,AMER SOC NEPHROLOGY,72,0.1252027457091925,0.048591796116084406,0.28625820894222553
2021,1,JOHNS HOPKINS UNIV PRESS,50,0.0,0.0,0.41163825006272226
2021,2,KOREAN BIOCHIP SOCIETY-KBCS,18,0.07265900296930544,0.0011395600124337122,0.8432861416681056
2021,1,ENDOCRINE SOC,63,0.18313268562888121,0.07699167003870963,0.3759931477140603
2021,2,COMPANY BIOLOGISTS LTD,48,0.0009044337066921063,0.0,0.1667058902390195
2021,2,TSINGHUA UNIV PRESS,71,0.09386115250894744,0.03245082001278128,0.24237335705326934
2021,1,INDIANA UNIV MATH JOURNAL,60,0.0,0.0,0.3250475724262954
2021,2,COPERNICUS GESELLSCHAFT MBH,298,0.01985214851088202,0.006789580664503847,0.05661347700366494
2021,1,AMER SPINAL INJURY ASSOC,13,0.37540709455462185,0.09725384468732427,0.7702881128557781
2021,1,AMER SOC CELL BIOLOGY,10,0.0,0.0,1.0
2021,1,AMER PHYTOPATHOLOGICAL SOC,111,0.054994367415563565,0.017791586607804062,0.1575140399423946
2021,2,COLL FAMILY PHYSICIANS CANADA,11,0.0,0.0,0.5934423591478306
2021,1,KOREAN INST METALS MATERIALS,27,0.0,0.0,0.29069503580371453
2021,1,KOREAN SOCIETY OF RADIOLOGY,131,0.06212469157009247,0.02134641328827162,0.16747168127966366
2021,1,JOURNAL MATER SCI TECHNOL,76,0.02105519977886357,0.0030035613485894013,0.13311338369997675
2021,1,ELSEVIER,11549,0.04271288538352187,0.037312963668953474,0.048854623815725466
2021,2,ASCE-AMER SOC CIVIL ENGINEERS,73,0.12171919422790921,0.043731281023307256,0.2957697625665282
2021,3,BERGHAHN JOURNALS,11,0.0,0.0,0.8730530262406999
2021,2,"COLD SPRING HARBOR LAB PRESS, PUBLICATIONS DEPT",27,0.17519343384513944,0.044750407385855374,0.4905900421856199
2021,1,KOREAN ACAD PROSTHODONTICS,40,0.16021614967768433,0.04132986147249884,0.45778086414788544
2021,3,BRITISH EDITORIAL SOC BONE & JOINT SURGERY,19,0.0,0.0,0.32077938104248716
2021,2,UNIV SISTAN & BALUCHESTAN,12,0.29880568388258666,0.07514021165632073,0.6908942124118637
2021,2,TERMEDIA PUBLISHING HOUSE LTD,13,0.0,0.0,0.43179700165743995
2021,1,LINGUISTIC SOC AMER,14,0.0,0.0,0.636938689177512
2021,2,ASSOC COMPUTING MACHINERY,78,0.0,0.0,0.07101390298202366
2021,2,ANNUAL REVIEWS,67,0.0,0.0,0.21489882548546177
2021,2,CMA-CANADIAN MEDICAL ASSOC,26,0.0,0.0,0.6982666530854176
2021,2,Tuncer ACAR,19,0.0,0.0,0.6079647665459024
2021,1,IGI GLOBAL,12,0.19439042621691757,0.017210329052045642,0.7687780502772213
2021,1,ELSEVIER - DIVISION REED ELSEVIER INDIA PVT LTD,24,0.0,0.0,0.32427965894587
2021,1,AMER THORACIC SOC,30,0.1909566605622396,0.04852124809537793,0.5220865082562118
2021,1,FUTURE MEDICINE LTD,16,0.1823431060317387,0.024829434312767594,0.6613860837373728
2021,1,KOREAN STROKE SOC,11,0.0,0.0,0.4268252726286114
2021,2,KEAI PUBLISHING LTD,250,0.05683083198614873,0.025597750758911273,0.12142402680036313
2021,1,GEORG THIEME VERLAG KG,83,0.006721953393383924,5.511286475040961e-08,0.9987980638938394
2021,2,AMER THORACIC SOC,28,0.29335228974157607,0.07086774343943386,0.6931994061937259
2021,1,KEAI PUBLISHING LTD,430,0.016906383948014792,0.00572739344647162,0.048833377366724356
2021,1,EDP SCIENCES S A,296,0.004695374999007548,0.0006597713826516277,0.032609942839399254
2021,2,THIEME MEDICAL PUBL INC,20,0.048757794531373876,0.001151020871663422,0.6951159332517202
2021,2,ASSOC RESEARCH VISION OPHTHALMOLOGY INC,38,0.09291287972004962,0.01601576030755468,0.3919516718116107
2021,1,AMER ROENTGEN RAY SOC,40,0.05680843718227641,0.0003897771594997754,0.9029443519348772
2021,1,"ETHNICITY & DISEASE, INC",17,0.0,0.0,0.5861519395376388
2021,2,COGITATIO PRESS,23,0.1626709757041746,0.024159006839794814,0.603882179852658
2021,1,AMER SOC HEMATOLOGY,55,0.13840603737611465,0.04116623401204997,0.37540791931107437
2021,1,JOURNAL OF CENTRAL SOUTH UNIV,23,0.0,0.0,0.5498046241075328
2021,1,JOHN WILEY & SONS LTD,131,0.07862542800828709,0.03396580425729838,0.17157610836743445
2021,1,GLOBAL SCIENCE PRESS,35,0.022546635158951993,0.0009411408010531957,0.3609476892081067
2021,1,"INST MATERIA MEDICA, CHINESE ACAD MEDICAL SCIENCES",20,0.0,0.0,0.5371965611502868
2021,1,INST MATHEMATICS & INFORMATICS,23,0.0,0.0,0.5128993322408116
2021,1,KOREAN ACAD MEDICAL SCIENCES,309,0.05032532173094964,0.022360556666271347,0.10935174746112218
2021,1,LIFE SCIENCE ALLIANCE LLC,10,0.0,0.0,0.8002937038072122
2021,1,INDERSCIENCE ENTERPRISES LTD,15,0.0,0.0,0.6977826902643625
2021,1,JOURNAL STATISTICAL SOFTWARE,51,0.049519565367154406,0.007772664252738221,0.25733617210885545
2021,1,ELSEVIER ESPANA SLU,23,0.0,0.0,0.5325694998732559
2021,1,AMER PSYCHOLOGICAL ASSOC,46,0.0,0.0,0.3406513078062578
2021,1,"GEOLOGICAL SOC AMER, INC",29,0.0,0.0,0.12787058968701154
2021,3,BIOSCIENTIFICA LTD,22,0.1805414231887331,0.046553131436230334,0.4985305579051267
2021,1,AMER PHYSICAL SOC,820,0.009624142484226087,0.0029809096198136404,0.03061778104447633
2021,1,EUR CENTRE DIS PREVENTION & CONTROL,13,0.0,0.0,0.6496380826397207
2021,1,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,55,0.025693348703999596,0.0008054261603632919,0.4631532702124553
2021,1,INST MATHEMATICAL STATISTICS-IMS,39,0.0,0.0,0.3479282897111067
2021,1,AMER SOC CLINICAL INVESTIGATION INC,115,0.07966717743898907,0.022974706546497067,0.24165327662935931
2021,2,COLL AMER PATHOLOGISTS,14,0.07918337593830158,0.010945588364563288,0.40054946169949546
2021,1,KOREAN SOCIETY ANIMAL SCIENCE & TECHNOLOGY,14,0.0,0.0,0.5587169233615916
2021,3,BRILL,30,0.0,0.0,0.4340269121851568
2021,1,AMER PHYSIOLOGICAL SOC,151,0.2338658482119435,0.1435756718254087,0.35725103284138227
2021,2,COLEGIO OFICIAL DE PSICOLOGOS DE ASTURIAS,19,0.0,0.0,0.4919001885127436
2021,2,SOC EXPLORATION GEOPHYSICISTS - SEG,33,0.059576702517379725,0.008218005395460939,0.3263027515599599
2021,1,FRONTIERS MEDIA SA,1587,0.0641239397159948,0.048203165151589185,0.08483442013464736
2021,2,KOREAN ACAD REHABILITATION MEDICINE,11,0.011113030064809178,2.1057217519964953e-25,1.0
2021,1,KOREAN NUCLEAR SOC,25,0.08711730114356404,0.012581582796569664,0.4168193778670571
2021,2,UNIV CHICAGO PRESS,50,0.0,0.0,0.38195348108420435
2021,3,BRAZILIAN SOC UROL,23,0.11181043614365818,0.021988931878961032,0.41343605683291235
2021,1,AMER SOC NEURORADIOLOGY,40,0.0,0.0,0.2662979520836382
2021,1,ELSEVIER ADVANCED TECHNOLOGY,117,0.07692776831650779,0.029826288224173266,0.18428280144991588
2021,1,"AMER PSYCHIATRIC PUBLISHING, INC",33,0.0,0.0,0.1640294933174522
