year,half_year,has_ai_policy,country_list,count,mean,ci_lower,ci_upper
2022,H1,False,UA,433,0.46420323325635104,0.4177498764298768,0.5112861631353965
2022,H1,False,UG,114,0.6578947368421053,0.5669372233352975,0.7385579764040159
2022,H1,False,US,47810,0.5440075298054801,0.5395397010577547,0.5484682872488136
2022,H1,False,UY,72,0.6388888888888888,0.5235248046738358,0.7401832029382592
2022,H1,False,UZ,43,0.46511627906976744,0.32511057704121815,0.6108435952768602
2022,H1,False,VA,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,False,VE,41,0.43902439024390244,0.2989013173655036,0.5895947277789392
2022,H1,False,VG,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,False,VI,5,0.8,0.37553462976252533,0.9637758913675698
2022,H1,False,VN,326,0.4938650306748466,0.4399812990112504,0.5478916627010174
2022,H1,False,VU,5,0.4,0.11762077423264783,0.769275718723987
2022,H1,False,WS,4,0.75,0.30064184258240184,0.9544127391902995
2022,H1,False,XK,15,0.7333333333333333,0.4804956594401943,0.8910254667430761
2022,H1,False,YE,24,0.4166666666666667,0.24467602609811764,0.6116533413477124
2022,H1,False,ZA,1040,0.5442307692307692,0.5138544856309082,0.5742815040086864
2022,H1,False,ZM,46,0.5217391304347826,0.3813741307280403,0.6587531056595433
2022,H1,False,ZW,34,0.5294117647058824,0.3673671298006892,0.6854849552491152
2022,H1,True,AD,3,1.0,0.4385029682449546,1.0
2022,H1,True,AE,1223,0.6189697465249386,0.5914197557254088,0.6457747064504331
2022,H1,True,AF,43,0.6744186046511628,0.5251621096752948,0.7950670287343129
2022,H1,True,AG,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,True,AL,67,0.5074626865671642,0.3906377464811486,0.6234782812891306
2022,H1,True,AM,107,0.5420560747663551,0.4478346592618962,0.6333623954841904
2022,H1,True,AO,10,0.9,0.5958499732047615,0.9821237869049271
2022,H1,True,AR,1085,0.5336405529953917,0.5038903399585697,0.563153396674186
2022,H1,True,AS,3,0.0,5.551115123125783e-17,0.5614970317550454
2022,H1,True,AT,4103,0.5825006093102608,0.5673408499894745,0.597506029732638
2022,H1,True,AU,14122,0.6232120096303639,0.6151873178128343,0.6311696875482135
2022,H1,True,AW,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2022,H1,True,AZ,73,0.3835616438356164,0.28050609687351297,0.498259165253164
2022,H1,True,BA,102,0.5392156862745098,0.44281961379120005,0.632765134275744
2022,H1,True,BB,21,0.7142857142857143,0.5004361928391441,0.8618613704787788
2022,H1,True,BD,1075,0.6130232558139534,0.5835543727191345,0.6416872492200415
2022,H1,True,BE,4557,0.5771340794382269,0.5627317327639257,0.5914064907080597
2022,H1,True,BF,90,0.5666666666666667,0.46364097523724423,0.6642342746875122
2022,H1,True,BG,407,0.5184275184275184,0.4699394837343275,0.5665709503466364
2022,H1,True,BH,94,0.7127659574468085,0.6143682600686844,0.7944563883178923
2022,H1,True,BI,16,0.375,0.18481232558863633,0.6135895945449727
2022,H1,True,BJ,82,0.6219512195121951,0.5137713686866311,0.7192162840718811
2022,H1,True,BM,5,0.8,0.37553462976252533,0.9637758913675698
2022,H1,True,BN,68,0.6176470588235294,0.4988071245222142,0.7239055021789457
2022,H1,True,BO,54,0.6111111111111112,0.47788298538207685,0.7295806617088351
2022,H1,True,BR,5296,0.5160498489425982,0.5025838583081467,0.5294925729060481
2022,H1,True,BS,5,0.6,0.2307242812760128,0.882379225767352
2022,H1,True,BT,17,0.5882352941176471,0.3600544264299978,0.7838894320978518
2022,H1,True,BW,71,0.5211267605633803,0.4068599735260268,0.633224760888189
2022,H1,True,BY,111,0.45045045045045046,0.36109608671838495,0.5431196894224019
2022,H1,True,BZ,6,0.8333333333333334,0.43649717781352987,0.9699466302516935
2022,H1,True,CA,13269,0.5975582184037983,0.5891872129101786,0.6058727528124915
2022,H1,True,CD,98,0.5612244897959183,0.4625100210917256,0.6553201841994971
2022,H1,True,CF,5,0.6,0.2307242812760128,0.882379225767352
2022,H1,True,CG,58,0.6379310344827587,0.509275237048117,0.7494508717002409
2022,H1,True,CH,7764,0.5750901597114889,0.564060011760975,0.5860460384437393
2022,H1,True,CI,62,0.5806451612903226,0.4566558474484658,0.6952241409222806
2022,H1,True,CL,1682,0.5475624256837098,0.523694377551369,0.5712137166604826
2022,H1,True,CM,216,0.5416666666666666,0.47507027066202484,0.6068069152725948
2022,H1,True,CN,80254,0.57643232736063,0.5730101329106505,0.5798472051015431
2022,H1,True,CO,971,0.5108135942327497,0.47939120114001,0.5421507632583903
2022,H1,True,CR,132,0.5681818181818182,0.48293502754942846,0.6495723833416704
2022,H1,True,CU,79,0.4810126582278481,0.37429730453787924,0.5894889440059407
2022,H1,True,CV,9,0.6666666666666666,0.3542021355803963,0.879416181613089
2022,H1,True,CW,9,0.3333333333333333,0.1205838183869109,0.6457978644196036
2022,H1,True,CY,480,0.56875,0.5240720149726982,0.612336303902801
2022,H1,True,CZ,2521,0.5624752082506942,0.5430297831908184,0.581730525580066
2022,H1,True,DE,21894,0.5798848999725952,0.5733335098027618,0.5864082623065144
2022,H1,True,DJ,2,0.0,0.0,0.6576197724933469
2022,H1,True,DK,4784,0.5756688963210702,0.5616084076701106,0.5896079611731323
2022,H1,True,DM,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,True,DO,31,0.5806451612903226,0.4076626249536972,0.7358445693268778
2022,H1,True,DZ,351,0.43304843304843305,0.3822129868591563,0.4853334938812758
2022,H1,True,EC,388,0.5644329896907216,0.5147034579806872,0.6128991702620784
2022,H1,True,EE,418,0.6244019138755981,0.577041847193568,0.6694962723424868
2022,H1,True,EG,3716,0.5705059203444564,0.5545257132402654,0.58634050533404
2022,H1,True,ER,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,True,ES,15271,0.5448235217078122,0.5369149604943456,0.5527095376512278
2022,H1,True,ET,1068,0.6245318352059925,0.5950921834810907,0.6530788476084042
2022,H1,True,FI,3537,0.584959004806333,0.5686371486563977,0.6010965169113816
2022,H1,True,FJ,51,0.6862745098039216,0.5497300046930566,0.7967232153447456
2022,H1,True,FK,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2022,H1,True,FM,2,1.0,0.34238022750665303,1.0
2022,H1,True,FO,27,0.4074074074074074,0.24514757074395555,0.592732990319353
2022,H1,True,FR,12168,0.5315581854043393,0.5226833334712904,0.5404131176777218
2022,H1,True,GA,36,0.5555555555555556,0.395810617556973,0.7045873125991978
2022,H1,True,GB,29076,0.5944077589764755,0.5887518960613165,0.6000386792853292
2022,H1,True,GD,24,0.625,0.42709962442674276,0.7884063244045122
2022,H1,True,GE,125,0.488,0.402046238449991,0.5746693309990089
2022,H1,True,GF,36,0.4166666666666667,0.2714056205144606,0.5779974842512834
2022,H1,True,GH,558,0.6469534050179212,0.6064179875620489,0.685479303791701
2022,H1,True,GI,1,1.0,0.20654931437723745,1.0
2022,H1,True,GL,24,0.625,0.42709962442674276,0.7884063244045122
2022,H1,True,GM,41,0.5853658536585366,0.4336710313403013,0.7224345054574786
2022,H1,True,GN,18,0.5555555555555556,0.33716415642042774,0.7544048187299437
2022,H1,True,GP,33,0.7575757575757576,0.5897538017044264,0.8716828662282499
2022,H1,True,GQ,2,0.5,0.09453120573423074,0.9054687942657693
2022,H1,True,GR,2464,0.5669642857142857,0.5473105625357595,0.5864095347664784
2022,H1,True,GT,59,0.3898305084745763,0.2757936183396798,0.5173365819458838
2022,H1,True,GU,13,0.7692307692307693,0.49743624053272495,0.9182047128150143
2022,H1,True,GW,8,0.25,0.071479212752109,0.5907245696898311
2022,H1,True,GY,14,0.6428571428571429,0.38764423103907397,0.8365526824644587
2022,H1,True,HK,4618,0.6310090948462538,0.6169885283251424,0.6448118840820678
2022,H1,True,HN,24,0.625,0.42709962442674276,0.7884063244045122
2022,H1,True,HR,901,0.5660377358490566,0.5334630007145201,0.5980517512234559
2022,H1,True,HT,25,0.32,0.1720519030690798,0.5158973072689775
2022,H1,True,HU,1782,0.5538720538720538,0.530701095154078,0.576811248145864
2022,H1,True,ID,1104,0.5552536231884058,0.5257989187888541,0.5843251418595621
2022,H1,True,IE,2498,0.6104883907125701,0.5912099054927568,0.6294275765722336
2022,H1,True,IL,2860,0.551048951048951,0.5327637106219896,0.5691972408478041
2022,H1,True,IN,8869,0.5585748111399256,0.5482173831387516,0.5688815197123871
2022,H1,True,IQ,520,0.5384615384615384,0.4954882348448105,0.5808707461530863
2022,H1,True,IR,3387,0.5656923531148509,0.5489344155198307,0.5823014459629906
2022,H1,True,IS,241,0.5933609958506224,0.530351217012756,0.6534411856985638
2022,H1,True,IT,17196,0.5410560595487323,0.5335997905706095,0.5484939893854771
2022,H1,True,JE,1,0.0,0.0,0.7934506856227626
2022,H1,True,JM,36,0.5277777777777778,0.37005938022987594,0.6801395848482095
2022,H1,True,JO,569,0.5518453427065027,0.5107718955612818,0.5922234430119128
2022,H1,True,JP,11158,0.4999103782039792,0.49063463494377657,0.5091861831526479
2022,H1,True,KE,600,0.5966666666666667,0.5569191470800464,0.6351842573906382
2022,H1,True,KG,26,0.5384615384615384,0.35457938746858797,0.7124414646960878
2022,H1,True,KH,86,0.5232558139534884,0.41897826794012305,0.6255446066047263
2022,H1,True,KI,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,True,KN,17,0.9411764705882353,0.7301796936242461,0.9895395990150025
2022,H1,True,KP,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,True,KR,10976,0.5125728862973761,0.5032191085810869,0.5219178663957489
2022,H1,True,KW,252,0.5555555555555556,0.49382719734762176,0.6156155807269972
2022,H1,True,KY,7,0.5714285714285714,0.2504583645276572,0.8417801447485302
2022,H1,True,KZ,254,0.484251968503937,0.4234866499433821,0.5454865321174467
2022,H1,True,LA,33,0.45454545454545453,0.29842938513876116,0.6201406146378254
2022,H1,True,LB,368,0.6059782608695652,0.5552055016458833,0.6545613173833321
2022,H1,True,LC,1,1.0,0.20654931437723745,1.0
2022,H1,True,LI,37,0.4594594594594595,0.3103856980437303,0.6161595310782052
2022,H1,True,LK,254,0.6141732283464567,0.5530305135710512,0.6719139164879406
2022,H1,True,LR,13,0.6923076923076923,0.42369343180549035,0.8731929634428948
2022,H1,True,LS,9,0.4444444444444444,0.18877852109766452,0.733348706504507
2022,H1,True,LT,580,0.5362068965517242,0.4955169947695426,0.5764203426111159
2022,H1,True,LU,313,0.5878594249201278,0.5325853234007458,0.6410030706330205
2022,H1,True,LV,305,0.5442622950819672,0.4881644125562368,0.5992590833147483
2022,H1,True,LY,34,0.4411764705882353,0.2888348224624216,0.6054610074379694
2022,H1,True,MA,473,0.53276955602537,0.48772352010900716,0.5772876055524822
2022,H1,True,MC,29,0.6551724137931034,0.47345104090476137,0.80059281473325
2022,H1,True,MD,34,0.6470588235294118,0.47913963119781733,0.785120794051205
2022,H1,True,ME,57,0.49122807017543857,0.3661628241840743,0.6174010150238727
2022,H1,True,MG,48,0.5208333333333334,0.3832923230334281,0.6552868382304838
2022,H1,True,MK,73,0.6164383561643836,0.501740834746836,0.7194939031264869
2022,H1,True,ML,44,0.5681818181818182,0.4222414699362943,0.703172765914822
2022,H1,True,MM,66,0.6515151515151515,0.5311216021303434,0.7552412593807046
2022,H1,True,MN,73,0.410958904109589,0.30531272700930645,0.5255077675581524
2022,H1,True,MO,790,0.6278481012658228,0.593598254302102,0.6608606149790325
2022,H1,True,MP,4,1.0,0.5101091635454027,1.0
2022,H1,True,MQ,28,0.5714285714285714,0.3907078562746876,0.734914528758763
2022,H1,True,MR,5,0.6,0.2307242812760128,0.882379225767352
2022,H1,True,MS,9,0.8888888888888888,0.5650002944233439,0.9801091123614551
2022,H1,True,MT,114,0.6052631578947368,0.513512960495286,0.6901505059975893
2022,H1,True,MU,27,0.6666666666666666,0.47824760507320074,0.8135673850128435
2022,H1,True,MV,5,0.6,0.2307242812760128,0.882379225767352
2022,H1,True,MW,151,0.5827814569536424,0.5030331208238333,0.6584223458864739
2022,H1,True,MX,2187,0.4874256973022405,0.46651744390471134,0.5083780466938617
2022,H1,True,MY,2367,0.6252640473172792,0.6055754369626348,0.6445467286481229
2022,H1,True,MZ,88,0.6590909090909091,0.5552645553272387,0.7496086507339318
2022,H1,True,NA,38,0.6842105263157895,0.5254424010939046,0.8091539632440382
2022,H1,True,NC,27,0.7777777777777778,0.5924307113336742,0.8939276054763996
2022,H1,True,NE,29,0.5172413793103449,0.34431021881994717,0.6861390984731652
2022,H1,True,NG,933,0.6195069667738478,0.5879237350957307,0.6501101370182496
2022,H1,True,NI,10,0.2,0.05668215145437519,0.5098375284633583
2022,H1,True,NL,10756,0.5823726292301971,0.573024800890261,0.5916616405207646
2022,H1,True,NO,3995,0.5984981226533167,0.5832097640669033,0.6135972381872187
2022,H1,True,NP,217,0.5714285714285714,0.5049062618115248,0.6354659317319418
2022,H1,True,NZ,2074,0.5838958534233365,0.5625462948987634,0.6049352030387702
2022,H1,True,OM,222,0.6216216216216216,0.5562673343166326,0.6828384537967583
2022,H1,True,PA,116,0.646551724137931,0.5561379986313376,0.7275701632566994
2022,H1,True,PE,400,0.525,0.4760571112644918,0.5734672740187934
2022,H1,True,PF,14,0.7142857142857143,0.4535091567010681,0.8827862135542308
2022,H1,True,PG,38,0.5526315789473685,0.39706297121992484,0.6985359900194875
2022,H1,True,PH,405,0.5901234567901235,0.5415965665094321,0.6369567539159694
2022,H1,True,PK,3240,0.5570987654320988,0.5399372447933456,0.57412504977222
2022,H1,True,PL,6233,0.5345740413925878,0.522173459664913,0.5469320327298697
2022,H1,True,PR,294,0.6156462585034014,0.5588903591676141,0.6694190248558413
2022,H1,True,PS,134,0.5149253731343284,0.431076014846751,0.5979428306749237
2022,H1,True,PT,3877,0.5929842661851947,0.5774354099730495,0.6083490410668794
2022,H1,True,PW,3,1.0,0.4385029682449546,1.0
2022,H1,True,PY,39,0.3333333333333333,0.20632956189598373,0.4902260560065401
2022,H1,True,QA,595,0.6151260504201681,0.5754102649691399,0.6533648106072836
2022,H1,True,RE,53,0.6037735849056604,0.46941478673205517,0.7241059326199831
2022,H1,True,RO,2121,0.5313531353135313,0.5100786279144136,0.5525142772870013
2022,H1,True,RS,722,0.5498614958448753,0.5134034491916712,0.5857917664095174
2022,H1,True,RU,4021,0.49365829395672717,0.47821860370636343,0.5091100897286959
2022,H1,True,RW,85,0.5411764705882353,0.4357633606996252,0.6430286818098059
2022,H1,True,SA,6180,0.5474110032362459,0.5349756333077843,0.5597874688678258
2022,H1,True,SB,1,0.0,0.0,0.7934506856227626
2022,H1,True,SC,9,0.4444444444444444,0.18877852109766452,0.733348706504507
2022,H1,True,SD,134,0.5223880597014925,0.43837594818912184,0.6051523200933899
2022,H1,True,SE,7110,0.5776371308016878,0.5661171251679168,0.5890732886739763
2022,H1,True,SG,3169,0.6386872830545913,0.6218034002994354,0.6552353397095637
2022,H1,True,SI,916,0.5600436681222707,0.5277139288963972,0.5918718964055283
2022,H1,True,SK,756,0.5357142857142857,0.500072685620484,0.570994771114254
2022,H1,True,SL,44,0.5909090909090909,0.444097537410319,0.7231214437245027
2022,H1,True,SM,4,0.75,0.30064184258240184,0.9544127391902995
2022,H1,True,SN,82,0.5365853658536586,0.4294472560322624,0.6404490397952913
2022,H1,True,SO,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2022,H1,True,SR,9,0.4444444444444444,0.18877852109766452,0.733348706504507
2022,H1,True,SS,14,0.6428571428571429,0.38764423103907397,0.8365526824644587
2022,H1,True,ST,7,0.7142857142857143,0.35893445183261935,0.9177810759959433
2022,H1,True,SV,10,0.2,0.05668215145437519,0.5098375284633583
2022,H1,True,SX,4,0.5,0.15003898915214947,0.8499610108478506
2022,H1,True,SY,62,0.6451612903225806,0.5208113075778423,0.752572671489501
2022,H1,True,SZ,19,0.631578947368421,0.41039533164803066,0.8085048725486492
2022,H1,True,TD,9,0.5555555555555556,0.26665129349549305,0.8112214789023355
2022,H1,True,TG,21,0.5714285714285714,0.3654655436930671,0.7553003107462404
2022,H1,True,TH,2194,0.4822242479489517,0.4613649645506173,0.503145669423021
2022,H1,True,TJ,21,0.42857142857142855,0.24469968925375957,0.6345344563069328
2022,H1,True,TL,9,0.5555555555555556,0.26665129349549305,0.8112214789023355
2022,H1,True,TN,525,0.47619047619047616,0.43379711918306973,0.5189297338595236
2022,H1,True,TO,3,0.0,5.551115123125783e-17,0.5614970317550454
2022,H1,True,TR,2987,0.5272849012387011,0.509357207709686,0.5451425049110801
2022,H1,True,TT,40,0.475,0.329354701126789,0.6250263789330753
2022,H1,True,TW,5685,0.5268249780123131,0.5138326612870039,0.5397810669576266
2022,H1,True,TZ,316,0.6139240506329114,0.5591833105717103,0.6659282189513083
2022,H1,True,UA,491,0.4480651731160896,0.40465080988383095,0.49228587743104524
2022,H1,True,UG,414,0.5748792270531401,0.5267848973234793,0.6215967404751904
2022,H1,True,US,80089,0.5931276454943875,0.5897210184226837,0.5965253392829485
2022,H1,True,UY,161,0.5714285714285714,0.4942003666061708,0.6453276390578544
2022,H1,True,UZ,101,0.594059405940594,0.4965498746021545,0.6846761424117339
2022,H1,True,VA,2,1.0,0.34238022750665303,1.0
2022,H1,True,VE,57,0.5087719298245614,0.3825989849761273,0.6338371758159258
2022,H1,True,VI,9,0.7777777777777778,0.45258896910698887,0.9367748928821533
2022,H1,True,VN,897,0.5652173913043478,0.532566223071886,0.597312346408216
2022,H1,True,VU,5,0.8,0.37553462976252533,0.9637758913675698
2022,H1,True,WS,7,0.42857142857142855,0.15821985525146975,0.7495416354723428
2022,H1,True,XK,31,0.45161290322580644,0.2916173598052001,0.6222783236264549
2022,H1,True,YE,205,0.43414634146341463,0.36812499140261773,0.5025903342206269
2022,H1,True,ZA,2687,0.5913658355042799,0.5726611977992421,0.6098096045553453
2022,H1,True,ZM,128,0.53125,0.44515370795994524,0.6155252322729605
2022,H1,True,ZW,113,0.5398230088495575,0.44813144015193007,0.6288960130383923
2022,H2,False,AD,5,0.8,0.37553462976252533,0.9637758913675698
2022,H2,False,AE,399,0.6090225563909775,0.5603204195869093,0.6556454352054198
2022,H2,False,AF,11,0.7272727272727273,0.43435469882387084,0.902539407099751
2022,H2,False,AG,6,0.5,0.18761630648265054,0.8123836935173494
2022,H2,False,AL,21,0.5238095238095238,0.3236953458284443,0.7165599389846583
2022,H2,False,AM,38,0.47368421052631576,0.32479023322526057,0.6274102861550331
2022,H2,False,AO,5,0.6,0.2307242812760128,0.882379225767352
2022,H2,False,AR,646,0.5015479876160991,0.46309627529763153,0.5399813984531776
2022,H2,False,AS,2,0.5,0.09453120573423074,0.9054687942657693
2022,H2,False,AT,1597,0.5554164057608015,0.5309408529716513,0.5796259986205059
2022,H2,False,AU,5077,0.5956273389797124,0.5820602924913094,0.6090497840323885
2022,H2,False,AW,1,0.0,0.0,0.7934506856227626
2022,H2,False,AZ,42,0.16666666666666666,0.08315916646398076,0.3060400274464885
2022,H2,False,BA,24,0.5416666666666666,0.3507486535891948,0.72108666268789
2022,H2,False,BB,9,0.7777777777777778,0.45258896910698887,0.9367748928821533
2022,H2,False,BD,233,0.6266094420600858,0.5629190320467059,0.6861927589960406
2022,H2,False,BE,1938,0.5237358101135191,0.5014750843717833,0.5459026248547324
2022,H2,False,BF,41,0.5609756097560976,0.4104052722210608,0.7010986826344964
2022,H2,False,BG,137,0.44525547445255476,0.3646556905722106,0.5288415784450284
2022,H2,False,BH,33,0.6060606060606061,0.43683440819940234,0.7531689256552291
2022,H2,False,BI,18,0.5,0.29031021505169974,0.7096897849483003
2022,H2,False,BJ,27,0.5185185185185185,0.33985615754952286,0.6925677302378153
2022,H2,False,BM,2,0.5,0.09453120573423074,0.9054687942657693
2022,H2,False,BN,28,0.6785714285714286,0.49338843180857617,0.8206675307750504
2022,H2,False,BO,20,0.4,0.21880653237281708,0.6134184992377468
2022,H2,False,BR,2226,0.481581311769991,0.46087409356692255,0.5023519915542287
2022,H2,False,BS,4,1.0,0.5101091635454027,1.0
2022,H2,False,BT,3,1.0,0.4385029682449546,1.0
2022,H2,False,BW,24,0.6666666666666666,0.4670631683813174,0.8202780967270225
2022,H2,False,BY,29,0.6896551724137931,0.5076986576690685,0.8272438325551679
2022,H2,False,BZ,2,0.5,0.09453120573423074,0.9054687942657693
2022,H2,False,CA,6425,0.5396108949416343,0.5274033512764196,0.5517711008018202
2022,H2,False,CD,37,0.43243243243243246,0.28671719277157315,0.5908581890983192
2022,H2,False,CF,5,0.6,0.2307242812760128,0.882379225767352
2022,H2,False,CG,20,0.55,0.3420853424503424,0.7418021417443758
2022,H2,False,CH,3465,0.5506493506493506,0.5340398072054424,0.5671467140486393
2022,H2,False,CI,34,0.6470588235294118,0.47913963119781733,0.785120794051205
2022,H2,False,CL,873,0.4662084765177549,0.43333721969576733,0.4993758159317315
2022,H2,False,CM,79,0.5949367088607594,0.4847315399147578,0.6963372173661428
2022,H2,False,CN,25375,0.5471527093596059,0.5410214667510144,0.5532696774638562
2022,H2,False,CO,386,0.4896373056994819,0.44011656800740795,0.5393622693019929
2022,H2,False,CR,38,0.6052631578947368,0.4471786799604255,0.744019242518399
2022,H2,False,CU,25,0.32,0.1720519030690798,0.5158973072689775
2022,H2,False,CV,3,1.0,0.4385029682449546,1.0
2022,H2,False,CW,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2022,H2,False,CY,223,0.5201793721973094,0.45482334292774085,0.5848519441506852
2022,H2,False,CZ,1043,0.5091083413231065,0.4787914340726242,0.539358401167379
2022,H2,False,DE,9901,0.5524694475305525,0.542656661955998,0.5622415339737032
2022,H2,False,DJ,1,1.0,0.20654931437723745,1.0
2022,H2,False,DK,2116,0.529773156899811,0.508472259126483,0.5509661481542654
2022,H2,False,DM,1,1.0,0.20654931437723745,1.0
2022,H2,False,DO,9,0.5555555555555556,0.26665129349549305,0.8112214789023355
2022,H2,False,DZ,110,0.4,0.3133192381901388,0.49342954886949403
2022,H2,False,EC,110,0.41818181818181815,0.33029106092011495,0.5115943103104936
2022,H2,False,EE,166,0.6144578313253012,0.5386237528178108,0.6851143159897441
2022,H2,False,EG,1038,0.5308285163776493,0.5004113136962868,0.5610183783726431
2022,H2,False,ER,1,1.0,0.20654931437723745,1.0
2022,H2,False,ES,5151,0.52417006406523,0.5105186953799051,0.537785409021584
2022,H2,False,ET,169,0.5976331360946746,0.5223250868461645,0.668601327598383
2022,H2,False,FI,1165,0.5845493562231759,0.5560186731695559,0.6125242874803544
2022,H2,False,FJ,16,0.875,0.639771727342413,0.9650225122567595
2022,H2,False,FK,2,0.0,0.0,0.6576197724933469
2022,H2,False,FO,8,0.625,0.30574239460262737,0.8631557141764026
2022,H2,False,FR,5897,0.5072070544344582,0.494446317972734,0.5199584072843632
2022,H2,False,GA,12,0.3333333333333333,0.13812009109121315,0.6093779111272004
2022,H2,False,GB,13035,0.5521288837744533,0.5435780830083694,0.5606489684740799
2022,H2,False,GD,18,0.5,0.29031021505169974,0.7096897849483003
2022,H2,False,GE,60,0.45,0.3309365440675524,0.5750806411466566
2022,H2,False,GF,6,0.5,0.18761630648265054,0.8123836935173494
2022,H2,False,GH,155,0.535483870967742,0.4570606246614192,0.6121908168807867
2022,H2,False,GI,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2022,H2,False,GL,11,0.2727272727272727,0.09746059290024889,0.5656453011761291
2022,H2,False,GM,25,0.44,0.2666563888106735,0.6293266813020122
2022,H2,False,GN,7,0.7142857142857143,0.35893445183261935,0.9177810759959433
2022,H2,False,GP,12,0.25,0.08894166839405471,0.5323053349335657
2022,H2,False,GQ,1,1.0,0.20654931437723745,1.0
2022,H2,False,GR,894,0.5223713646532439,0.48960295061938064,0.5549483447201546
2022,H2,False,GT,23,0.43478260869565216,0.25634635325674215,0.6318862491498354
2022,H2,False,GU,3,0.3333333333333333,0.06149194472039621,0.7923403991979522
2022,H2,False,GW,7,0.2857142857142857,0.08221892400405678,0.6410655481673808
2022,H2,False,GY,2,0.5,0.09453120573423074,0.9054687942657693
2022,H2,False,HK,1724,0.5788863109048724,0.5554297559997208,0.6019920946055128
2022,H2,False,HN,14,0.35714285714285715,0.1634473175355414,0.612355768960926
2022,H2,False,HR,245,0.5142857142857142,0.4519665346004817,0.5761638261246737
2022,H2,False,HT,8,0.125,0.02241749145005667,0.4708881822128535
2022,H2,False,HU,525,0.540952380952381,0.49818274287760506,0.5831270698891344
2022,H2,False,ID,308,0.5162337662337663,0.46056802866929164,0.571499548354679
2022,H2,False,IE,798,0.5413533834586466,0.5066654796627595,0.5756450560098024
2022,H2,False,IL,1356,0.532448377581121,0.5058375335309839,0.5588758927505746
2022,H2,False,IN,4249,0.506001412096964,0.4909698577808528,0.5210221246369782
2022,H2,False,IQ,137,0.5620437956204379,0.47839647165220356,0.6423066234615922
2022,H2,False,IR,1162,0.5283993115318416,0.4996508290182501,0.5569606420361094
2022,H2,False,IS,116,0.5172413793103449,0.42722138408093696,0.6061560467294204
2022,H2,False,IT,5998,0.5380126708902968,0.5253753547180867,0.5506013272933706
2022,H2,False,JE,2,0.5,0.09453120573423074,0.9054687942657693
2022,H2,False,JM,9,0.7777777777777778,0.45258896910698887,0.9367748928821533
2022,H2,False,JO,186,0.4946236559139785,0.42361142875294205,0.5658534646774808
2022,H2,False,JP,5901,0.47788510421962377,0.4651589160987655,0.4906400665123396
2022,H2,False,KE,185,0.5567567567567567,0.4847406089702114,0.6264637850815186
2022,H2,False,KG,10,0.6,0.31267376973365824,0.8318196702937638
2022,H2,False,KH,42,0.47619047619047616,0.3335960123070547,0.6227753586865502
2022,H2,False,KN,6,0.3333333333333333,0.09677141110578041,0.700006684861608
2022,H2,False,KP,5,0.2,0.03622410863243014,0.6244653702374747
2022,H2,False,KR,4028,0.48311817279046676,0.46770947944546676,0.4985590354777913
2022,H2,False,KW,102,0.6176470588235294,0.5206975536972436,0.7060566905035885
2022,H2,False,KY,2,1.0,0.34238022750665303,1.0
2022,H2,False,KZ,102,0.5392156862745098,0.44281961379120005,0.632765134275744
2022,H2,False,LA,8,0.5,0.21521606221387757,0.7847839377861224
2022,H2,False,LB,165,0.5575757575757576,0.4813374248604851,0.6311941780568859
2022,H2,False,LC,2,1.0,0.34238022750665303,1.0
2022,H2,False,LI,7,0.8571428571428571,0.4868721707256811,0.9743203756552565
2022,H2,False,LK,75,0.6666666666666666,0.5541742611414865,0.7629177913642448
2022,H2,False,LR,3,0.6666666666666666,0.2076596008020477,0.9385080552796037
2022,H2,False,LS,4,0.75,0.30064184258240184,0.9544127391902995
2022,H2,False,LT,173,0.5375722543352601,0.4632669414600451,0.6102452320240085
2022,H2,False,LU,163,0.588957055214724,0.5122218763897781,0.6615958317805068
2022,H2,False,LV,63,0.47619047619047616,0.35782124053827,0.5972964356326276
2022,H2,False,LY,7,0.14285714285714285,0.02567962434474355,0.5131278292743189
2022,H2,False,MA,109,0.5321100917431193,0.4389472230200744,0.6230867144454368
2022,H2,False,MC,10,0.8,0.49016247153664183,0.9433178485456247
2022,H2,False,MD,21,0.5238095238095238,0.3236953458284443,0.7165599389846583
2022,H2,False,ME,21,0.5238095238095238,0.3236953458284443,0.7165599389846583
2022,H2,False,MG,23,0.5652173913043478,0.3681137508501646,0.743653646743258
2022,H2,False,MK,43,0.5581395348837209,0.41107614452824104,0.6956669016082949
2022,H2,False,ML,36,0.4722222222222222,0.31986041515179053,0.629940619770124
2022,H2,False,MM,22,0.5909090909090909,0.38734818476315136,0.7674418380352813
2022,H2,False,MN,55,0.38181818181818183,0.265159542588938,0.5139077976751008
2022,H2,False,MO,262,0.6564885496183206,0.5970976327929571,0.7113568887995823
2022,H2,False,MQ,10,0.6,0.31267376973365824,0.8318196702937638
